"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",2,0.0952380952380952,0.257575757575758,-0.371212121212121,0.71875,0.95,0.689202437604511,0.95,1,1.59375,0.0121497968556792,0,0.0256166982922201,0.019597488741132,2941562359.8741,0.693147180559945,2,0.128787878787879,0.128627902997637,0.271690249724212
"Bomarea multiflora",3,0.142857142857143,0.380952380952381,-0.206349206349206,0.53125,0.9,0.547722557505166,0.9,1,1.25,0.0176329569286226,0,0.0318785578747628,0.0235503784803058,419430397.854167,1.09861228866811,3,0.25,0.192941854496456,0.195379903978486
"Bomarea pardina",2,0.0952380952380952,0.416666666666667,-0.291666666666667,0.75,0.95,0.689202437604511,0.95,1,1.65625,0,0,0.0244781783681214,0.0189722303357388,2941562359.8741,0.693147180559945,2,0.113636363636364,0.128627902997637,0.377058028912144
"Centropogon solanifolius",5,0.238095238095238,0.671861471861472,-0.0656277056277056,0.15625,0.8,0.4,0.8,1,1.1875,0.0234907627864284,0.000829015544041451,0.0330170777988615,0.0293400154159403,838860790,1.6094379124341,5,0.401515151515151,0.321569757494093,0.161909730036249
"Columnea ciliata",5,0.238095238095238,0.407215007215007,-0.118556998556999,0.1875,0.8,0.4,0.8,1,1.125,0.0465353158309815,0.0108186528497409,0.0341555977229602,0.0309655748531541,838860790,1.6094379124341,5,0.507575757575758,0.321569757494093,0.0220729008231425
"Columnea mastersonii",4,0.19047619047619,0.316305916305916,-0.170923520923521,0.28125,0.85,0.460977222864644,0.85,1,1.21875,0.0271640882244597,0.0021139896373057,0.0328273244781784,0.0290401174730176,6710885302.00018,1.38629436111989,4,0.424242424242424,0.257255805995274,0.0270495477889015
"Columnea picta",3,0.142857142857143,0.24963924963925,-0.25012025012025,0.5625,0.9,0.547722557505166,0.9,1,1.34375,0.0103174603174603,0,0.030550284629981,0.0245450668922409,419430397.854167,1.09861228866811,3,0.310606060606061,0.192941854496456,0.0725752356770097
"Drymonia collegarum",3,0.142857142857143,0.380952380952381,-0.206349206349206,0.59375,0.9,0.547722557505166,0.9,1,1.25,0.0140907370319135,0,0.0318785578747628,0.024231057507692,419430397.854167,1.09861228866811,3,0.28030303030303,0.192941854496456,0.160456347587949
"Drymonia tenuis",3,0.142857142857143,0.240909090909091,-0.253030303030303,0.625,0.9,0.547722557505166,0.9,1,1.25,0.021679094062995,0,0.0318785578747628,0.0250869005984714,419430397.854167,1.09861228866811,3,0.287878787878788,0.192941854496456,0.0784981840037961
"Drymonia teuscheri",4,0.19047619047619,0.340548340548341,-0.164862914862915,0.3125,0.85,0.460977222864644,0.85,1,1.1875,0.0303216196172853,0.00124352331606218,0.0330170777988615,0.0268661134068736,6710885302.00018,1.38629436111989,4,0.393939393939394,0.257255805995274,0.0562121246697539
"Fuchsia macrostigma",1,0.0476190476190476,0.0666666666666667,-0.933333333333333,0.875,1,1,1,1,1.59375,0,0,0.0259962049335863,0.0140648093701826,1677720700.50048,0,1,0.113636363636364,0.0643139514988186,0.110517246466022
"Glossoloma oblongicalyx",3,0.142857142857143,0.447619047619048,-0.184126984126984,0.65625,0.9,0.547722557505166,0.9,1,1.1875,0.0207449800406457,0,0.0330170777988615,0.0219107313067626,419430397.854167,1.09861228866811,3,0.295454545454545,0.192941854496456,0.168291089124329
"Glossoloma purpureum",4,0.19047619047619,0.316305916305916,-0.170923520923521,0.34375,0.85,0.460977222864644,0.85,1,1.21875,0.0271640882244597,0.00335751295336788,0.0328273244781784,0.0290401174730176,6710885302.00018,1.38629436111989,4,0.424242424242424,0.257255805995274,0.0270495477889015
"Guzmania jaramilloi",2,0.0952380952380952,0.214285714285714,-0.392857142857143,0.78125,0.95,0.689202437604511,0.95,1,1.34375,0.0276412776412776,0,0.030550284629981,0.0201020624488931,2941562359.8741,0.693147180559945,2,0.204545454545455,0.128627902997637,0.15928364392826
"Heliconia burleana",4,0.19047619047619,0.397619047619048,-0.150595238095238,0.375,0.85,0.460977222864644,0.85,1,1.15625,0.0302590395547052,0.00227979274611399,0.0335863377609108,0.0286737577067474,6710885302.00018,1.38629436111989,4,0.401515151515151,0.257255805995274,0.0741353636217953
"Heliconia griggsiana",2,0.0952380952380952,0.247619047619048,-0.376190476190476,0.8125,0.95,0.689202437604511,0.95,1,1.40625,0,0,0.0294117647058823,0.0198909556087063,2941562359.8741,0.693147180559945,2,0.196969696969697,0.128627902997637,0.19097756041415
"Heliconia impudica",7,0.333333333333333,1.04249639249639,0.00607091321377036,0.0625,0.7,0.316227766016838,0.7,1,1.0625,0.0768623311579968,0.0139274611398964,0.0352941176470588,0.0328449883558022,838860799.928571,1.94591014905531,7,0.567099567099567,0.45019766049173,0.0992494142894528
"Heliconia virginalis",4,0.19047619047619,0.582972582972583,-0.104256854256854,0.40625,0.85,0.460977222864644,0.85,1,1.34375,0.0103174603174603,0,0.030550284629981,0.0271874783997788,6710885302.00018,1.38629436111989,4,0.333333333333333,0.257255805995274,0.178378295369976
"Macleania bullata",5,0.238095238095238,0.797619047619048,-0.0404761904761905,0.21875,0.8,0.4,0.8,1,1.1875,0.0277797920754577,0,0.0330170777988615,0.0285377493694107,838860790,1.6094379124341,5,0.363636363636364,0.321569757494093,0.216500506432251
"Macleania stricta",2,0.0952380952380952,0.30952380952381,-0.345238095238095,0.84375,0.95,0.689202437604511,0.95,1,1.71875,0,0,0.0233396584440228,0.0192652653494006,2941562359.8741,0.693147180559945,2,0.0984848484848485,0.128627902997637,0.35026120434241
"Mezobromelia capituligera",4,0.19047619047619,0.423809523809524,-0.144047619047619,0.4375,0.85,0.460977222864644,0.85,1,1.15625,0.0335785278741935,0,0.0335863377609108,0.0274722787375686,6710885302.00018,1.38629436111989,4,0.371212121212121,0.257255805995274,0.107672023932081
"Mikania websteri",1,0.0476190476190476,0.5,-0.5,0.90625,1,1,1,1,2.3125,0,0,0.0166982922201139,0.0109307784268428,1677720700.50048,0,1,0.0151515151515152,0.0643139514988186,0.772329751303047
