"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",1,0.1,0.5,-0.5,0.454545454545455,1,1,1,1,1,0,0,0.0333333333333333,NA,1677720700.50048,0,1,0.105263157894737,0.119009851346206,0.569323441926607
"Calathea ischnosiphonoides",1,0.1,0.5,-0.5,0.545454545454545,1,1,1,1,1,0,0,0.0333333333333333,NA,1677720700.50048,0,1,0.105263157894737,0.119009851346206,0.569323441926607
"Centropogon solanifolius",1,0.1,0.5,-0.5,0.636363636363636,1,1,1,1,1,0,0,0.0333333333333333,NA,1677720700.50048,0,1,0.105263157894737,0.119009851346206,0.569323441926607
"Columnea ciliata",1,0.1,0.5,-0.5,0.727272727272727,1,1,1,1,1,0,0,0.0333333333333333,NA,1677720700.50048,0,1,0.105263157894737,0.119009851346206,0.569323441926607
"Drymonia tenuis",1,0.1,0.2,-0.8,0.818181818181818,1,1,1,1,1.2,0,0,0.15,0.130952380952381,1677720700.50048,0,1,0.263157894736842,0.119009851346206,0
"Fuchsia macrostigma",3,0.3,2.5,0.5,0,0.777777777777778,0.509175077217316,0.777777777777778,1,1.8,0,0,0.1,0.0982142857142857,419430397.854167,1.09861228866811,3,0.210526315789474,0.357029554038618,0.796204952909494
"Kohleria affinis",2,0.2,0.533333333333333,-0.233333333333333,0.181818181818182,0.888888888888889,0.666666666666667,0.888888888888889,1,1.2,0,0,0.15,0.174603174603175,2941562359.8741,0.693147180559945,2,0.421052631578947,0.238019702692412,0
"Mezobromelia capituligera",3,0.3,1.03333333333333,0.0111111111111111,0.0909090909090909,0.777777777777778,0.509175077217316,0.777777777777778,1,1,1,1,0.166666666666667,0.196428571428571,419430397.854167,1.09861228866811,3,0.526315789473684,0.357029554038618,0
"Palicourea acetosoides",2,0.2,2,0.5,0.272727272727273,0.888888888888889,0.666666666666667,0.888888888888889,1,NA,0,0,0,NA,2941562359.8741,0.693147180559945,2,0.105263157894737,0.238019702692412,1
"Palicourea lineata",1,0.1,1,0,0.909090909090909,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0526315789473684,0.119009851346206,1
"Pitcairnia squarrosa",1,0.1,0.2,-0.8,1,1,1,1,1,1.2,0,0,0.15,0.130952380952381,1677720700.50048,0,1,0.263157894736842,0.119009851346206,0
"Renealmia sessilifolia",2,0.2,0.533333333333333,-0.233333333333333,0.363636363636364,0.888888888888889,0.666666666666667,0.888888888888889,1,1.2,0,0,0.15,0.174603174603175,2941562359.8741,0.693147180559945,2,0.421052631578947,0.238019702692412,0
