"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",3,0.166666666666667,0.6,-0.133333333333333,0.189189189189189,0.882352941176471,0.54232614454664,0.882352941176471,1,1.59459459459459,0.0299444187123668,0.00391374114516066,0.0278571428571429,0.0195244843331759,419430397.854167,1.09861228866811,3,0.27710843373494,0.232201183353502,0.277423774991545
"Bomarea multiflora",1,0.0555555555555556,0.333333333333333,-0.666666666666667,0.540540540540541,1,1,1,1,2.43243243243243,0,0,0.0176785714285714,0.0115815691158157,1677720700.50048,0,1,0.036144578313253,0.0774003944511672,0.594316128917787
"Burmeistera cylindrocarpa",2,0.111111111111111,0.3,-0.35,0.297297297297297,0.941176470588235,0.685994340570035,0.941176470588235,1,1.81081081081081,0.0114940595660837,0,0.0257142857142857,0.0146855631439738,2941562359.8741,0.693147180559945,2,0.180722891566265,0.154800788902334,0.246667531089244
"Burmeistera multiflora",1,0.0555555555555556,0.0666666666666667,-0.933333333333333,0.567567567567568,1,1,1,1,1.62162162162162,0,0,0.0273214285714286,0.014900264359529,1677720700.50048,0,1,0.180722891566265,0.0774003944511672,0
"Centropogon solanifolius",4,0.222222222222222,0.626190476190476,-0.093452380952381,0.0540540540540541,0.823529411764706,0.453742606486515,0.823529411764706,1,1.2972972972973,0.102246769621712,0.0814710448384277,0.03375,0.0227495107632094,6710885302.00018,1.38629436111989,4,0.44578313253012,0.309601577804669,0.127519876442129
"Columnea ciliata",2,0.111111111111111,0.5,-0.25,0.324324324324324,0.941176470588235,0.685994340570035,0.941176470588235,1,2.08108108108108,0.000656167979002625,0.000521832152688088,0.0207142857142857,0.0171003033924795,2941562359.8741,0.693147180559945,2,0.0963855421686747,0.154800788902334,0.466086701304963
"Columnea mastersonii",1,0.0555555555555556,0.0833333333333333,-0.916666666666667,0.594594594594595,1,1,1,1,1.72972972972973,0,0,0.0255357142857143,0.0148568233555653,1677720700.50048,0,1,0.144578313253012,0.0774003944511672,0.0824000792981562
"Columnea medicinalis",1,0.0555555555555556,0.0833333333333333,-0.916666666666667,0.621621621621622,1,1,1,1,1.72972972972973,0,0,0.0255357142857143,0.0148568233555653,1677720700.50048,0,1,0.144578313253012,0.0774003944511672,0.0824000792981562
"Columnea picta",1,0.0555555555555556,0.0666666666666667,-0.933333333333333,0.648648648648649,1,1,1,1,1.62162162162162,0,0,0.0273214285714286,0.014900264359529,1677720700.50048,0,1,0.180722891566265,0.0774003944511672,0
"Columnea strigosa",1,0.0555555555555556,0.0833333333333333,-0.916666666666667,0.675675675675676,1,1,1,1,1.72972972972973,0,0,0.0255357142857143,0.0148568233555653,1677720700.50048,0,1,0.144578313253012,0.0774003944511672,0.0824000792981562
"Drymonia collegarum",1,0.0555555555555556,0.1,-0.9,0.702702702702703,1,1,1,1,1.94594594594595,0,0,0.0233928571428571,0.0137726767863754,1677720700.50048,0,1,0.120481927710843,0.0774003944511672,0.149725846272397
"Drymonia tenuis",2,0.111111111111111,0.266666666666667,-0.366666666666667,0.351351351351351,0.941176470588235,0.685994340570035,0.941176470588235,1,1.54054054054054,0.0103334509656881,0.000782748229032132,0.0289285714285714,0.0168181201681812,2941562359.8741,0.693147180559945,2,0.240963855421687,0.154800788902334,0.168587716496012
"Drymonia teuscheri",1,0.0555555555555556,0.0833333333333333,-0.916666666666667,0.72972972972973,1,1,1,1,1.72972972972973,0,0,0.0255357142857143,0.0148568233555653,1677720700.50048,0,1,0.144578313253012,0.0774003944511672,0.0824000792981562
"Faramea calyptrata",3,0.166666666666667,1.30952380952381,0.103174603174603,0.216216216216216,0.882352941176471,0.54232614454664,0.882352941176471,1,1.72972972972973,0.00357942389554247,0,0.0251785714285714,0.0144769613947696,419430397.854167,1.09861228866811,3,0.168674698795181,0.232201183353502,0.501347648206679
"Fuchsia macrostigma",4,0.222222222222222,0.392857142857143,-0.151785714285714,0.0810810810810811,0.823529411764706,0.453742606486515,0.823529411764706,1,1.21621621621622,0.117163859698019,0.167729899677769,0.0353571428571429,0.0243822507701383,6710885302.00018,1.38629436111989,4,0.530120481927711,0.309601577804669,0
"Gasteranthus pansamalanus",1,0.0555555555555556,0.0833333333333333,-0.916666666666667,0.756756756756757,1,1,1,1,1.72972972972973,0,0,0.0255357142857143,0.0148568233555653,1677720700.50048,0,1,0.144578313253012,0.0774003944511672,0.0824000792981562
"Glossoloma oblongicalyx",3,0.166666666666667,0.292857142857143,-0.235714285714286,0.243243243243243,0.882352941176471,0.54232614454664,0.882352941176471,1,1.32432432432432,0.059597605446378,0.0115455363782239,0.0332142857142857,0.0224488564359423,419430397.854167,1.09861228866811,3,0.409638554216867,0.232201183353502,0.0475849440386028
"Glossoloma purpureum",2,0.111111111111111,0.5,-0.25,0.378378378378378,0.941176470588235,0.685994340570035,0.941176470588235,1,2.08108108108108,0.000656167979002625,0.000521832152688088,0.0207142857142857,0.0171003033924795,2941562359.8741,0.693147180559945,2,0.0963855421686747,0.154800788902334,0.466086701304963
"Heliconia griggsiana",1,0.0555555555555556,0.0833333333333333,-0.916666666666667,0.783783783783784,1,1,1,1,1.72972972972973,0,0,0.0255357142857143,0.0148568233555653,1677720700.50048,0,1,0.144578313253012,0.0774003944511672,0.0824000792981562
"Heliconia impudica",1,0.0555555555555556,0.1,-0.9,0.810810810810811,1,1,1,1,1.94594594594595,0,0,0.0233928571428571,0.0137726767863754,1677720700.50048,0,1,0.120481927710843,0.0774003944511672,0.149725846272397
"Kohleria affinis",2,0.111111111111111,0.183333333333333,-0.408333333333333,0.405405405405405,0.941176470588235,0.685994340570035,0.941176470588235,1,1.51351351351351,0.0519103143524172,0.0219169504128997,0.0298214285714286,0.0179432760949257,2941562359.8741,0.693147180559945,2,0.265060240963855,0.154800788902334,0.0780798145932325
"Macleania bullata",1,0.0555555555555556,0.1,-0.9,0.837837837837838,1,1,1,1,1.94594594594595,0,0,0.0233928571428571,0.0137726767863754,1677720700.50048,0,1,0.120481927710843,0.0774003944511672,0.149725846272397
"Macleania recumbens",1,0.0555555555555556,0.5,-0.5,0.864864864864865,1,1,1,1,2.16216216216216,0,0,0.0191071428571429,0.0122792540023106,1677720700.50048,0,1,0.0240963855421687,0.0774003944511672,0.744041975190184
"Macleania stricta",2,0.111111111111111,0.366666666666667,-0.316666666666667,0.432432432432432,0.941176470588235,0.685994340570035,0.941176470588235,1,1.83783783783784,0.0018591426071741,0,0.0233928571428571,0.0157767504983248,2941562359.8741,0.693147180559945,2,0.132530120481928,0.154800788902334,0.345036463940751
"Meriania tomentosa",4,0.222222222222222,1.50952380952381,0.127380952380952,0.108108108108108,0.823529411764706,0.453742606486515,0.823529411764706,1,1.67567567567568,0.0065723861723167,0.00828408542392339,0.02625,0.0167627974044701,6710885302.00018,1.38629436111989,4,0.228915662650602,0.309601577804669,0.433656234434945
"Mezobromelia capituligera",2,0.111111111111111,0.242857142857143,-0.378571428571429,0.459459459459459,0.941176470588235,0.685994340570035,0.941176470588235,1,1.78378378378378,0.0106525872100212,0.00156549645806426,0.02625,0.0171578801715788,2941562359.8741,0.693147180559945,2,0.204819277108434,0.154800788902334,0.181873571446862
"Palicourea acetosoides",2,0.111111111111111,0.166666666666667,-0.416666666666667,0.486486486486487,0.941176470588235,0.685994340570035,0.941176470588235,1,1.45945945945946,0.0318753020177291,0.00430511525967673,0.0305357142857143,0.0191574827479658,2941562359.8741,0.693147180559945,2,0.301204819277108,0.154800788902334,0.0351093918222524
