"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",1,0.166666666666667,0.166666666666667,-0.833333333333333,0.454545454545455,1,1,1,1,1.5,0,0,0.0910931174089069,0.0622222222222222,1677720700.50048,0,1,0.315789473684211,0.197611516732634,0
"Centropogon solanifolius",1,0.166666666666667,0.25,-0.75,0.545454545454545,1,1,1,1,1.8,0,0,0.0769230769230769,0.0518518518518519,1677720700.50048,0,1,0.210526315789474,0.197611516732634,0.226294385530917
"Drymonia tenuis",1,0.166666666666667,0.166666666666667,-0.833333333333333,0.636363636363636,1,1,1,1,1.5,0,0,0.0910931174089069,0.0622222222222222,1677720700.50048,0,1,0.315789473684211,0.197611516732634,0
"Faramea calyptrata",1,0.166666666666667,0.25,-0.75,0.727272727272727,1,1,1,1,1.7,0,0,0.0789473684210526,0.0549019607843137,1677720700.50048,0,1,0.210526315789474,0.197611516732634,0.226294385530917
"Fuchsia macrostigma",3,0.5,0.666666666666667,-0.111111111111111,0,0.6,0.447213595499958,0.6,1,1.1,0.339080459770115,0.339080459770115,0.115384615384615,0.0903225806451613,419430397.854167,1.09861228866811,3,0.736842105263158,0.592834550197902,0
"Gasteranthus pansamalanus",1,0.166666666666667,0.25,-0.75,0.818181818181818,1,1,1,1,1.8,0,0,0.0769230769230769,0.0518518518518519,1677720700.50048,0,1,0.210526315789474,0.197611516732634,0.226294385530917
"Glossoloma oblongicalyx",3,0.5,0.666666666666667,-0.111111111111111,0.0909090909090909,0.6,0.447213595499958,0.6,1,1.1,0.339080459770115,0.339080459770115,0.115384615384615,0.0903225806451613,419430397.854167,1.09861228866811,3,0.736842105263158,0.592834550197902,0
"Kohleria affinis",1,0.166666666666667,0.333333333333333,-0.666666666666667,0.909090909090909,1,1,1,1,2,0,0,0.0688259109311741,0.0466666666666667,1677720700.50048,0,1,0.157894736842105,0.197611516732634,0.386852807234542
"Mezobromelia capituligera",2,0.333333333333333,0.583333333333333,-0.208333333333333,0.181818181818182,0.8,0.632455532033676,0.8,1,1.5,0.114942528735632,0.114942528735632,0.0910931174089069,0.0622222222222222,2941562359.8741,0.693147180559945,2,0.368421052631579,0.395223033465268,0.218104291985531
"Palicourea acetosoides",2,0.333333333333333,0.5,-0.25,0.272727272727273,0.8,0.632455532033676,0.8,1,1.3,0.206896551724138,0.206896551724138,0.103238866396761,0.0717948717948718,2941562359.8741,0.693147180559945,2,0.473684210526316,0.395223033465268,0.0905214599276578
"Palicourea demissa",1,0.166666666666667,0.166666666666667,-0.833333333333333,1,1,1,1,1,1.5,0,0,0.0910931174089069,0.0622222222222222,1677720700.50048,0,1,0.315789473684211,0.197611516732634,0
"Palicourea lineata",2,0.333333333333333,2,0.5,0.363636363636364,0.8,0.632455532033676,0.8,1,NA,0,NA,0,NA,2941562359.8741,0.693147180559945,2,0.105263157894737,0.395223033465268,1
