"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",1,0.05,0.25,-0.75,0.625,1,1,1,1,1.95833333333333,0,0,0.030811232449298,0.017837982832618,1677720700.50048,0,1,0.0512820512820513,0.0641474591105101,0.421870347364224
"Bomarea multiflora",1,0.05,0.2,-0.8,0.666666666666667,1,1,1,1,2.16666666666667,0,0,0.0296411856474259,0.0169642857142857,1677720700.50048,0,1,0.0641025641025641,0.0641474591105101,0.32881225852876
"Bomarea pardina",2,0.1,0.458333333333333,-0.270833333333333,0.5,0.947368421052632,0.688247201611685,0.947368421052632,1,1.625,0.0302481335090031,0,0.0386115444617785,0.0196049528301887,2941562359.8741,0.693147180559945,2,0.141025641025641,0.12829491822102,0.290191030509211
"Centropogon solanifolius",5,0.25,0.840909090909091,-0.0318181818181818,0.125,0.789473684210526,0.397359707119513,0.789473684210526,1,1.33333333333333,0.0350263834817611,0.0728434504792332,0.046801872074883,0.0352224576271186,838860790,1.6094379124341,5,0.448717948717949,0.32073729555255,0.0937477073505686
"Columnea ciliata",1,0.05,0.125,-0.875,0.708333333333333,1,1,1,1,1.75,0,0,0.0358814352574103,0.0184312638580931,1677720700.50048,0,1,0.102564102564103,0.0641474591105101,0.132805521046336
"Columnea mastersonii",1,0.05,0.0909090909090909,-0.909090909090909,0.75,1,1,1,1,1.66666666666667,0,0,0.0390015600624025,0.0193764568764569,1677720700.50048,0,1,0.141025641025641,0.0641474591105101,0
"Drymonia collegarum",3,0.15,0.465909090909091,-0.178030303030303,0.291666666666667,0.894736842105263,0.54611868127275,0.894736842105263,1,1.41666666666667,0.0179115649796428,0.00170394036208733,0.0444617784711388,0.0287629757785467,419430397.854167,1.09861228866811,3,0.294871794871795,0.19244237733153,0.105714596850594
"Drymonia tenuis",3,0.15,0.43452380952381,-0.188492063492063,0.333333333333333,0.894736842105263,0.54611868127275,0.894736842105263,1,1.41666666666667,0.0290552744357092,0.00106496272630458,0.0444617784711388,0.02734375,419430397.854167,1.09861228866811,3,0.269230769230769,0.19244237733153,0.112809547008731
"Drymonia teuscheri",3,0.15,0.457575757575758,-0.180808080808081,0.375,0.894736842105263,0.54611868127275,0.894736842105263,1,1.54166666666667,0.0228864734299517,0.0070997515086972,0.0425117004680187,0.0297939068100358,419430397.854167,1.09861228866811,3,0.282051282051282,0.19244237733153,0.115557619998838
"Glossoloma purpureum",2,0.1,0.366666666666667,-0.316666666666667,0.541666666666667,0.947368421052632,0.688247201611685,0.947368421052632,1,1.79166666666667,0.00407608695652174,0,0.0354914196567863,0.0245931952662722,2941562359.8741,0.693147180559945,2,0.141025641025641,0.12829491822102,0.240352575070112
"Heliconia burleana",1,0.05,0.0909090909090909,-0.909090909090909,0.791666666666667,1,1,1,1,1.66666666666667,0,0,0.0390015600624025,0.0193764568764569,1677720700.50048,0,1,0.141025641025641,0.0641474591105101,0
"Heliconia griggsiana",2,0.1,0.340909090909091,-0.329545454545455,0.583333333333333,0.947368421052632,0.688247201611685,0.947368421052632,1,1.54166666666667,0.00360079629244389,0,0.0409516380655226,0.0259765625,2941562359.8741,0.693147180559945,2,0.192307692307692,0.12829491822102,0.154812382735768
