"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Andean Emerald",1,0.04,0.0714285714285714,-0.928571428571429,0.789473684210526,1,1,1,0.0714285714285714,1.31578947368421,0,0,0.0493827160493827,0.0316784869976359,1677720700.50048,0,1,0.0557577845157317,0.179487179487179,0
"Booted Racket-tail",4,0.16,2.32142857142857,0.330357142857143,0.368421052631579,0.875,0.875,0.467707173346743,0.580357142857143,1.26315789473684,0.00972222222222222,0,0.0509259259259259,0.0392348233456959,6710885302.00018,1.38629436111989,4,0.223031138062927,0.256410256410256,0.504248488449418
"Brown Inca",8,0.32,2.19166666666667,0.148958333333333,0.0526315789473684,0.708333333333333,0.708333333333333,0.297559517855952,0.273958333333333,1.31578947368421,0.0880952380952381,0.111026033690658,0.0493827160493827,0.0519004337946705,13421770604.0004,2.07944154167984,8,0.446062276125853,0.448717948717949,0.207371968493981
"Buff-tailed Coronet",2,0.08,0.271428571428571,-0.364285714285714,0.578947368421053,0.958333333333333,0.958333333333333,0.692218655243173,0.135714285714286,1.15789473684211,0.118055555555556,0,0.0540123456790123,0.0381838905775076,2941562359.8741,0.693147180559945,2,0.111515569031463,0.243589743589744,0.0996087192274209
"Collared Inca",2,0.08,0.325,-0.3375,0.631578947368421,0.958333333333333,0.958333333333333,0.692218655243173,0.1625,1.57894736842105,0.00952380952380952,0,0.0416666666666667,0.0334109042553192,2941562359.8741,0.693147180559945,2,0.111515569031463,0.166666666666667,0.218209105324753
"Fawn-breasted Brilliant",4,0.16,0.729761904761905,-0.0675595238095238,0.421052631578947,0.875,0.875,0.467707173346743,0.182440476190476,1.05263157894737,0.159758297258297,0.0145482388973966,0.0570987654320988,0.0488753799392097,6710885302.00018,1.38629436111989,4,0.223031138062927,0.384615384615385,0.0853661465855322
"Gorgeted Sunangel",5,0.2,2.525,0.305,0.263157894736842,0.833333333333333,0.833333333333333,0.408248290463863,0.505,1.52631578947368,0.0176948051948052,0.00765696784073507,0.0432098765432099,0.0397822859970312,838860790,1.6094379124341,5,0.278788922578659,0.256410256410256,0.455417380778312
"Green-crowned Brilliant",3,0.12,1.57142857142857,0.190476190476191,0.526315789473684,0.916666666666667,0.916666666666667,0.552770798392567,0.523809523809524,1.26315789473684,0.012536075036075,0,0.0509259259259259,0.0325463907509958,419430397.854167,1.09861228866811,3,0.167273353547195,0.217948717948718,0.488160939876399
"Green-crowned Woodnymph",1,0.04,0.0714285714285714,-0.928571428571429,0.842105263157895,1,1,1,0.0714285714285714,1.31578947368421,0,0,0.0493827160493827,0.0316784869976359,1677720700.50048,0,1,0.0557577845157317,0.179487179487179,0
"Green-fronted Lancebill",1,0.04,0.125,-0.875,0.894736842105263,1,1,1,0.125,1.63157894736842,0,0,0.0401234567901235,0.0260768033212247,1677720700.50048,0,1,0.0557577845157317,0.102564102564103,0.212051394888419
