"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",3,0.25,1.16666666666667,0.0555555555555556,0.1,0.818181818181818,0.522232967867094,0.818181818181818,1,1.42857142857143,0.304347826086957,0.24,0.143478260869565,0.0980392156862745,419430397.854167,1.09861228866811,3,0.363636363636364,0.275010955321341,0.123023415476181
"Centropogon solanifolius",1,0.0833333333333333,0.5,-0.5,0.6,1,1,1,1,1,0,0,0.0260869565217391,NA,1677720700.50048,0,1,0.0909090909090909,0.0916703184404471,0.369070246428543
"Columnea medicinalis",1,0.0833333333333333,0.5,-0.5,0.7,1,1,1,1,1,0,0,0.0260869565217391,NA,1677720700.50048,0,1,0.0909090909090909,0.0916703184404471,0.369070246428543
"Gasteranthus quitensis",2,0.166666666666667,1.5,0.25,0.4,0.909090909090909,0.674199862463242,0.909090909090909,1,2.28571428571429,0,0,0.091304347826087,0.0574712643678161,2941562359.8741,0.693147180559945,2,0.136363636363636,0.183340636880894,0.684535123214271
"Guzmania squarrosa",1,0.0833333333333333,0.5,-0.5,0.8,1,1,1,1,2.14285714285714,0,0,0.0956521739130435,0.0641025641025641,1677720700.50048,0,1,0.0909090909090909,0.0916703184404471,0.369070246428543
"Macleania stricta",4,0.333333333333333,1.5,0.125,0,0.727272727272727,0.426401432711221,0.727272727272727,1,1.28571428571429,0.391304347826087,0.52,0.156521739130435,0.119047619047619,6710885302.00018,1.38629436111989,4,0.5,0.366681273761788,0
"Meriania tomentosa",2,0.166666666666667,1.33333333333333,0.166666666666667,0.5,0.909090909090909,0.674199862463242,0.909090909090909,1,1.85714285714286,0,0,0.11304347826087,0.0694444444444444,2941562359.8741,0.693147180559945,2,0.181818181818182,0.183340636880894,0.5
"Mezobromelia capituligera",1,0.0833333333333333,0.333333333333333,-0.666666666666667,0.9,1,1,1,1,1.85714285714286,0,0,0.11304347826087,0.0694444444444444,1677720700.50048,0,1,0.136363636363636,0.0916703184404471,0
"Psammisia ecuadorensis",1,0.0833333333333333,1,0,1,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0454545454545455,0.0916703184404471,1
"Psammisia sodiroi",3,0.25,1.16666666666667,0.0555555555555556,0.2,0.818181818181818,0.522232967867094,0.818181818181818,1,1.42857142857143,0.304347826086957,0.24,0.143478260869565,0.0980392156862745,419430397.854167,1.09861228866811,3,0.363636363636364,0.275010955321341,0.123023415476181
"Sarcopera anomala",3,0.25,2.5,0.5,0.3,0.818181818181818,0.522232967867094,0.818181818181818,1,2.28571428571429,0,0,0.091304347826087,0.0574712643678161,419430397.854167,1.09861228866811,3,0.181818181818182,0.275010955321341,0.789690082142848
