"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Bomarea multiflora",1,0.125,1,0,0.363636363636364,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0526315789473684,0.143582853694215,1
"Centropogon solanifolius",1,0.125,0.25,-0.75,0.454545454545455,1,1,1,1,2.1,0,0,0.0862068965517241,0.0462130937098845,1677720700.50048,0,1,0.210526315789474,0.143582853694215,0
"Columnea mastersonii",1,0.125,0.25,-0.75,0.545454545454545,1,1,1,1,2.1,0,0,0.0862068965517241,0.0462130937098845,1677720700.50048,0,1,0.210526315789474,0.143582853694215,0
"Columnea medicinalis",1,0.125,0.25,-0.75,0.636363636363636,1,1,1,1,2.1,0,0,0.0862068965517241,0.0462130937098845,1677720700.50048,0,1,0.210526315789474,0.143582853694215,0
"Drymonia collegarum",1,0.125,0.333333333333333,-0.666666666666667,0.727272727272727,1,1,1,1,2.3,0,0,0.0763546798029557,0.0421052631578947,1677720700.50048,0,1,0.157894736842105,0.143582853694215,0.207518749639422
"Drymonia tenuis",1,0.125,0.25,-0.75,0.818181818181818,1,1,1,1,1.7,0,0,0.0960591133004926,0.0574162679425837,1677720700.50048,0,1,0.210526315789474,0.143582853694215,0
"Macleania stricta",2,0.25,0.833333333333333,-0.0833333333333333,0.181818181818182,0.857142857142857,0.654653670707977,0.857142857142857,1,2.3,0,0,0.0763546798029557,0.0512091038406828,2941562359.8741,0.693147180559945,2,0.263157894736842,0.287165707388431,0.353759374819711
"Meriania tomentosa",1,0.125,0.333333333333333,-0.666666666666667,0.909090909090909,1,1,1,1,2.3,0,0,0.0763546798029557,0.0411899313501144,1677720700.50048,0,1,0.157894736842105,0.143582853694215,0.207518749639422
"Palicourea acetosoides",2,0.25,0.583333333333333,-0.208333333333333,0.272727272727273,0.857142857142857,0.654653670707977,0.857142857142857,1,1.5,0.30188679245283,0.30188679245283,0.110837438423645,0.0653357531760436,2941562359.8741,0.693147180559945,2,0.368421052631579,0.287165707388431,0.103759374819711
"Palicourea demissa",4,0.5,2.5,0.375,0,0.571428571428571,0.377964473009227,0.571428571428571,1,1.4,0.39622641509434,0.39622641509434,0.118226600985222,0.0701754385964913,6710885302.00018,1.38629436111989,4,0.526315789473684,0.574331414776861,0.44211410869774
"Palicourea lineata",3,0.375,1.08333333333333,0.0277777777777778,0.0909090909090909,0.714285714285714,0.487950036474267,0.714285714285714,1,1.5,0.30188679245283,0.30188679245283,0.110837438423645,0.0653357531760436,419430397.854167,1.09861228866811,3,0.473684210526316,0.430748561082646,0.179052231751041
"Psammisia ulbrichiana",1,0.125,0.333333333333333,-0.666666666666667,1,1,1,1,1,2.3,0,0,0.0763546798029557,0.0421052631578947,1677720700.50048,0,1,0.157894736842105,0.143582853694215,0.207518749639422
