"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Andean Emerald",1,0.1,0.142857142857143,-0.857142857142857,0.461538461538462,1,1,1,0.142857142857143,1.81818181818182,0,0,0.0904073087171679,0.0482758620689655,1677720700.50048,0,1,0.119242436455288,0.291666666666667,0
"Booted Racket-tail",2,0.2,0.833333333333333,-0.0833333333333333,0.230769230769231,0.888888888888889,0.888888888888889,0.666666666666667,0.416666666666667,2.36363636363636,0.147058823529412,0.147058823529412,0.0675675675675676,0.0378634212305612,2941562359.8741,0.693147180559945,2,0.238484872910576,0.208333333333333,0.411480944588517
"Brown Inca",3,0.3,1.14285714285714,0.0476190476190476,0.0769230769230769,0.777777777777778,0.777777777777778,0.509175077217316,0.380952380952381,1.45454545454545,0.176470588235294,0.205882352941176,0.100875523410735,0.0622914349276974,419430397.854167,1.09861228866811,3,0.357727309365864,0.458333333333333,0.10848072449335
"Buff-tailed Coronet",1,0.1,0.5,-0.5,0.538461538461538,1,1,1,0.5,1,0,0,0.0114198705748002,NA,1677720700.50048,0,1,0.119242436455288,0.0833333333333333,0.643792812891978
"Collared Inca",1,0.1,0.5,-0.5,0.615384615384615,1,1,1,0.5,1,0,0,0.0114198705748002,NA,1677720700.50048,0,1,0.119242436455288,0.0833333333333333,0.643792812891978
"Green-crowned Brilliant",2,0.2,0.642857142857143,-0.178571428571429,0.307692307692308,0.888888888888889,0.888888888888889,0.666666666666667,0.321428571428571,1.45454545454545,0.176470588235294,0.147058823529412,0.100875523410735,0.0603448275862069,2941562359.8741,0.693147180559945,2,0.238484872910576,0.375,0.133178558017577
"Green-crowned Woodnymph",1,0.1,0.5,-0.5,0.692307692307692,1,1,1,0.5,2.63636363636364,0,0,0.0574800152264941,0.0332936979785969,1677720700.50048,0,1,0.119242436455288,0.0833333333333333,0.643792812891978
"Sparkling Violetear",1,0.1,0.5,-0.5,0.769230769230769,1,1,1,0.5,3.27272727272727,0,0,0.0470118005329273,0.0271976687712482,1677720700.50048,0,1,0.119242436455288,0.0833333333333333,0.643792812891978
"Speckled Hummingbird",1,0.1,0.333333333333333,-0.666666666666667,0.846153846153846,1,1,1,0.333333333333333,2.45454545454545,0,0,0.0618576322801675,0.0364346128822381,1677720700.50048,0,1,0.119242436455288,0.125,0.43542496594642
"Stripe-throated Hermit",1,0.1,0.142857142857143,-0.857142857142857,0.923076923076923,1,1,1,0.142857142857143,1.81818181818182,0,0,0.0904073087171679,0.0482758620689655,1677720700.50048,0,1,0.119242436455288,0.291666666666667,0
"Tawny-bellied Hermit",3,0.3,1.64285714285714,0.214285714285714,0.153846153846154,0.777777777777778,0.777777777777778,0.509175077217316,0.547619047619048,1.81818181818182,0,0,0.0904073087171679,0.0551724137931034,419430397.854167,1.09861228866811,3,0.357727309365864,0.416666666666667,0.293929747908719
"Violet-tailed Sylph",4,0.4,2.33333333333333,0.333333333333333,0,0.666666666666667,0.666666666666667,0.408248290463863,0.583333333333333,1.72727272727273,0.352941176470588,0.352941176470588,0.0837457175485345,0.0521901211556384,6710885302.00018,1.38629436111989,4,0.476969745821152,0.333333333333333,0.43917639509792
"Wedge-billed Hummingbird",1,0.1,0.142857142857143,-0.857142857142857,1,1,1,1,0.142857142857143,1.81818181818182,0,0,0.0904073087171679,0.0482758620689655,1677720700.50048,0,1,0.119242436455288,0.291666666666667,0
"White-whiskered Hermit",2,0.2,0.642857142857143,-0.178571428571429,0.384615384615385,0.888888888888889,0.888888888888889,0.666666666666667,0.321428571428571,1.72727272727273,0.147058823529412,0.147058823529412,0.0961172440045679,0.0508166969147005,2941562359.8741,0.693147180559945,2,0.238484872910576,0.375,0.133178558017577
