"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Bomarea pardina",2,0.166666666666667,0.45,-0.275,0.166666666666667,0.909090909090909,0.674199862463242,0.909090909090909,1,1.63636363636364,0.0424242424242424,0.0424242424242424,0.0875,0.0519480519480519,2941562359.8741,0.693147180559945,2,0.321428571428571,0.205709851339454,0.0693234419266071
"Columnea medicinalis",1,0.0833333333333333,0.2,-0.8,0.75,1,1,1,1,1.81818181818182,0,0,0.0767857142857143,0.0454545454545454,1677720700.50048,0,1,0.178571428571429,0.102854925669727,0
"Columnea picta",1,0.0833333333333333,0.2,-0.8,0.833333333333333,1,1,1,1,1.63636363636364,0,0,0.0803571428571429,0.0505050505050505,1677720700.50048,0,1,0.178571428571429,0.102854925669727,0
"Gasteranthus quitensis",2,0.166666666666667,0.4,-0.3,0.25,0.909090909090909,0.674199862463242,0.909090909090909,1,1.27272727272727,0.171212121212121,0.171212121212121,0.101785714285714,0.0649350649350649,2941562359.8741,0.693147180559945,2,0.357142857142857,0.205709851339454,0
"Glossoloma oblongicalyx",2,0.166666666666667,0.533333333333333,-0.233333333333333,0.333333333333333,0.909090909090909,0.674199862463242,0.909090909090909,1,1.45454545454545,0.106060606060606,0.106060606060606,0.0910714285714286,0.0568181818181818,2941562359.8741,0.693147180559945,2,0.285714285714286,0.205709851339454,0.158696902757007
"Guzmania amplectens",2,0.166666666666667,0.45,-0.275,0.416666666666667,0.909090909090909,0.674199862463242,0.909090909090909,1,1.63636363636364,0.0424242424242424,0.0424242424242424,0.0875,0.0519480519480519,2941562359.8741,0.693147180559945,2,0.321428571428571,0.205709851339454,0.0693234419266071
"Guzmania jaramilloi",2,0.166666666666667,0.45,-0.275,0.5,0.909090909090909,0.674199862463242,0.909090909090909,1,1.36363636363636,0.204545454545455,0.204545454545455,0.0964285714285714,0.0606060606060606,2941562359.8741,0.693147180559945,2,0.321428571428571,0.205709851339454,0.0693234419266071
"Macleania bullata",1,0.0833333333333333,0.25,-0.75,0.916666666666667,1,1,1,1,1.90909090909091,0,0,0.0714285714285714,0.0432900432900433,1677720700.50048,0,1,0.142857142857143,0.102854925669727,0.138646883853214
"Meriania tomentosa",6,0.5,3.36666666666667,0.394444444444444,0,0.545454545454545,0.301511344577764,0.545454545454545,1,1.36363636363636,0.421212121212121,0.421212121212121,0.0964285714285714,0.0634249471458774,838860795.708333,1.79175946922805,6,0.523809523809524,0.617129554018361,0.399668535775223
"Palicourea acetosoides",1,0.0833333333333333,1,0,1,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0357142857142857,0.102854925669727,1
"Palicourea demissa",2,0.166666666666667,1.33333333333333,0.166666666666667,0.583333333333333,0.909090909090909,0.674199862463242,0.909090909090909,1,2.18181818181818,0,0,0.0625,0.038961038961039,2941562359.8741,0.693147180559945,2,0.142857142857143,0.205709851339454,0.658696902757008
"Psammisia sodiroi",4,0.333333333333333,2.03333333333333,0.258333333333333,0.0833333333333333,0.727272727272727,0.426401432711221,0.727272727272727,1,1.54545454545455,0.0121212121212121,0.0121212121212121,0.0857142857142857,0.0606060606060606,6710885302.00018,1.38629436111989,4,0.392857142857143,0.411419702678907,0.40369440861835
"Sarcopera anomala",2,0.166666666666667,1.33333333333333,0.166666666666667,0.666666666666667,0.909090909090909,0.674199862463242,0.909090909090909,1,2.18181818181818,0,0,0.0625,0.038961038961039,2941562359.8741,0.693147180559945,2,0.142857142857143,0.205709851339454,0.658696902757008
