"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Booted Racket-tail",3,0.230769230769231,1.16666666666667,0.0555555555555556,0.272727272727273,0.833333333333333,0.833333333333333,0.52704627669473,0.388888888888889,1.3,0.459459459459459,0.459459459459459,0.11038961038961,0.0659340659340659,419430397.854167,1.09861228866811,3,0.271164909253212,0.357142857142857,0.179052231751041
"Brown Inca",4,0.307692307692308,2.5,0.375,0.181818181818182,0.75,0.75,0.433012701892219,0.625,2,0,0,0.0735930735930736,0.0463320463320463,6710885302.00018,1.38629436111989,4,0.361553212337615,0.25,0.54441654000741
"Buff-tailed Coronet",1,0.0769230769230769,0.166666666666667,-0.833333333333333,0.545454545454545,1,1,1,0.166666666666667,1.5,0,0,0.0974025974025974,0.0571428571428571,1677720700.50048,0,1,0.0903883030844038,0.214285714285714,0
"Collared Inca",1,0.0769230769230769,0.166666666666667,-0.833333333333333,0.636363636363636,1,1,1,0.166666666666667,1.5,0,0,0.0974025974025974,0.0571428571428571,1677720700.50048,0,1,0.0903883030844038,0.214285714285714,0
"Gorgeted Sunangel",3,0.230769230769231,0.916666666666667,-0.0277777777777778,0.363636363636364,0.833333333333333,0.833333333333333,0.52704627669473,0.305555555555556,1.3,0.13963963963964,0.13963963963964,0.11038961038961,0.0745341614906832,419430397.854167,1.09861228866811,3,0.271164909253212,0.428571428571429,0
"Green-fronted Lancebill",1,0.0769230769230769,1,0,0.727272727272727,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0903883030844038,0.0357142857142857,1
"Hoary Puffleg",1,0.0769230769230769,0.25,-0.75,0.818181818181818,1,1,1,0.25,1.9,0,0,0.0800865800865801,0.0451127819548872,1677720700.50048,0,1,0.0903883030844038,0.142857142857143,0.226294385530917
"Sparkling Violetear",1,0.0769230769230769,0.5,-0.5,0.909090909090909,1,1,1,0.5,2.2,0,0,0.0649350649350649,0.038961038961039,1677720700.50048,0,1,0.0903883030844038,0.0714285714285714,0.613147192765458
"Speckled Hummingbird",2,0.153846153846154,0.416666666666667,-0.291666666666667,0.454545454545455,0.916666666666667,0.916666666666667,0.67700320038633,0.208333333333333,1.4,0.045045045045045,0.045045045045045,0.103896103896104,0.0714285714285714,2941562359.8741,0.693147180559945,2,0.180776606168808,0.357142857142857,0
"Stripe-throated Hermit",1,0.0769230769230769,0.5,-0.5,1,1,1,1,0.5,2.2,0,0,0.0649350649350649,0.038961038961039,1677720700.50048,0,1,0.0903883030844038,0.0714285714285714,0.613147192765458
"Tawny-bellied Hermit",5,0.384615384615385,3,0.4,0,0.666666666666667,0.666666666666667,0.365148371670111,0.6,1.9,0.0135135135135135,0.0135135135135135,0.0800865800865801,0.0476190476190476,838860790,1.6094379124341,5,0.451941515422019,0.321428571428571,0.472640767885182
"Violet-tailed Sylph",5,0.384615384615385,2.41666666666667,0.283333333333333,0.0909090909090909,0.666666666666667,0.666666666666667,0.365148371670111,0.483333333333333,1.2,0.342342342342342,0.342342342342342,0.116883116883117,0.0779220779220779,838860790,1.6094379124341,5,0.451941515422019,0.521428571428571,0.131839808028705
