"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",1,0.0769230769230769,0.333333333333333,-0.666666666666667,0.642857142857143,1,1,1,1,2.42857142857143,0,0,0.0436681222707424,0.0215659014614628,1677720700.50048,0,1,0.0731707317073171,0.0975873895867271,0.471679166426281
"Bomarea multiflora",1,0.0769230769230769,0.2,-0.8,0.714285714285714,1,1,1,1,1.85714285714286,0,0,0.0567685589519651,0.0288802106983925,1677720700.50048,0,1,0.121951219512195,0.0975873895867271,0.226023968370879
"Centropogon solanifolius",4,0.307692307692308,0.767857142857143,-0.0580357142857143,0.142857142857143,0.75,0.433012701892219,0.75,1,1.28571428571429,0.0943627450980392,0.158333333333333,0.0786026200873362,0.0516233766233766,6710885302.00018,1.38629436111989,4,0.560975609756098,0.390349558346908,0.0317819231972114
"Columnea ciliata",1,0.0769230769230769,0.125,-0.875,0.785714285714286,1,1,1,1,1.64285714285714,0,0,0.0665938864628821,0.0308199263423144,1677720700.50048,0,1,0.195121951219512,0.0975873895867271,0
"Drymonia collegarum",3,0.230769230769231,0.642857142857143,-0.119047619047619,0.357142857142857,0.833333333333333,0.52704627669473,0.833333333333333,1,1.5,0.0477941176470588,0.0138888888888889,0.0687772925764192,0.0451351926761763,419430397.854167,1.09861228866811,3,0.365853658536585,0.292762168760181,0.162613122477331
"Drymonia tenuis",2,0.153846153846154,1.14285714285714,0.0714285714285714,0.571428571428571,0.916666666666667,0.67700320038633,0.916666666666667,1,1.71428571428571,0,0,0.0633187772925764,0.0294990723562152,2941562359.8741,0.693147180559945,2,0.195121951219512,0.195174779173454,0.516586301382294
"Heliconia impudica",3,0.230769230769231,0.517857142857143,-0.160714285714286,0.428571428571429,0.833333333333333,0.52704627669473,0.833333333333333,1,1.5,0.017156862745098,0.00555555555555556,0.0731441048034934,0.0458874458874459,419430397.854167,1.09861228866811,3,0.463414634146341,0.292762168760181,0.0396010440547246
"Macleania stricta",1,0.0769230769230769,0.2,-0.8,0.857142857142857,1,1,1,1,1.85714285714286,0,0,0.0567685589519651,0.0288802106983925,1677720700.50048,0,1,0.121951219512195,0.0975873895867271,0.226023968370879
"Palicourea demissa",4,0.307692307692308,2.08333333333333,0.270833333333333,0.214285714285714,0.75,0.433012701892219,0.75,1,1.57142857142857,0.355392156862745,0.333333333333333,0.0655021834061135,0.0345595826767375,6710885302.00018,1.38629436111989,4,0.24390243902439,0.390349558346908,0.547355672355969
"Palicourea lineata",4,0.307692307692308,1.325,0.08125,0.285714285714286,0.75,0.433012701892219,0.75,1,1.28571428571429,0.155637254901961,0.087962962962963,0.0786026200873362,0.0469303423848879,6710885302.00018,1.38629436111989,4,0.414634146341463,0.390349558346908,0.27715238258831
"Pitcairnia sodiroi",3,0.230769230769231,0.517857142857143,-0.160714285714286,0.5,0.833333333333333,0.52704627669473,0.833333333333333,1,1.5,0.017156862745098,0.00555555555555556,0.0731441048034934,0.0458874458874459,419430397.854167,1.09861228866811,3,0.463414634146341,0.292762168760181,0.0396010440547246
"Psammisia ecuadorensis",1,0.0769230769230769,0.333333333333333,-0.666666666666667,0.928571428571429,1,1,1,1,2.42857142857143,0,0,0.0436681222707424,0.0215659014614628,1677720700.50048,0,1,0.0731707317073171,0.0975873895867271,0.471679166426281
"Psammisia sodiroi",5,0.384615384615385,1.46785714285714,0.0935714285714286,0.0714285714285714,0.666666666666667,0.365148371670111,0.666666666666667,1,1.35714285714286,0.0955882352941176,0.114351851851852,0.0796943231441048,0.0506732531272409,838860790,1.6094379124341,5,0.585365853658537,0.487936947933636,0.164890208036694
"Psammisia ulbrichiana",7,0.538461538461538,3.21785714285714,0.316836734693878,0,0.5,0.267261241912424,0.5,1,1.14285714285714,0.216911764705882,0.281018518518519,0.0851528384279476,0.0547002666207964,838860799.928571,1.94591014905531,7,0.602787456445993,0.68311172710709,0.243638893779297
"Renealmia sessilifolia",1,0.0769230769230769,0.125,-0.875,1,1,1,1,1,1.64285714285714,0,0,0.0665938864628821,0.0308199263423144,1677720700.50048,0,1,0.195121951219512,0.0975873895867271,0
