"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",5,0.5,2.35246586108655,0.27049317221731,0.166666666666667,0.950292397660819,0.676647056942851,0.555555555555556,1,1.33333333333333,0.136363636363636,0.185185185185185,0.161290322580645,0.0809124544645234,NA,0.970957592877388,2.64047174604212,0.410044773213938,0.378960850869748,0.603826945407664
"Macleania bullata",1,0.1,0.545454545454546,-0.454545454545454,0.833333333333333,1,1,1,1,1.66666666666667,0,0,0.129032258064516,0.0772749771264868,NA,0,1,0.0942184154175589,0.143520130990905,0.732824877277471
"Macleania macrantha",1,0.1,0.206896551724138,-0.793103448275862,1,1,1,1,1,1.83333333333333,0,0,0.112903225806452,0.0486167074636837,NA,0,1,0.248394004282655,0.143520130990905,0.305528368296421
"Macleania stricta",2,0.2,1.02272727272727,0.0113636363636364,0.5,0.888888888888889,0.666666666666667,0.888888888888889,1,1.5,0.0454545454545455,0,0.145161290322581,0.0536560472406503,NA,0.693147180559945,2,0.12847965738758,0.28704026198181,0.650245389522279
"Meriania tomentosa",6,0.6,2.51082889013923,0.251804815023206,0,0.951690821256039,0.674653716343295,0.444444444444444,1,1,0.818181818181818,0.814814814814815,0.193548387096774,0.0772749771264868,NA,1.05910958773649,2.88380207300906,0.524106157939134,0.413883651270104,0.479515938268065
"Psammisia sodiroi",1,0.1,0.666666666666667,-0.333333333333333,0.666666666666667,1,1,1,1,1.66666666666667,0,0,0.129032258064516,0.0715044431202881,NA,0,1,0.115631691648822,0.143520130990905,0.802109335614204
"Sarcopera anomala",4,0.4,2.69496021220159,0.423740053050398,0.333333333333333,0.894444444444444,0.554502618232772,0.666666666666667,1,1.66666666666667,0,0,0.129032258064516,0.0710811354347868,NA,1.12081782069821,3.06736172971118,0.473233404710921,0.440228157244637,0.62343247583237
