"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Centropogon solanifolius",1,0.0625,0.111111111111111,-0.888888888888889,0.666666666666667,1,1,1,1,1.42857142857143,0,0,0.0670731707317073,0.0383843860124695,1677720700.50048,0,1,0.183673469387755,0.076651129998165,0
"Columnea ciliata",3,0.1875,0.611111111111111,-0.12962962962963,0.266666666666667,0.866666666666667,0.53748384988657,0.866666666666667,1,1.21428571428571,0.0938405797101449,0.0357142857142857,0.0762195121951219,0.0565088993534999,419430397.854167,1.09861228866811,3,0.36734693877551,0.229953389994495,0.0535194739012083
"Columnea picta",3,0.1875,0.694444444444444,-0.101851851851852,0.333333333333333,0.866666666666667,0.53748384988657,0.866666666666667,1,1.42857142857143,0,0,0.0670731707317073,0.0544405997693195,419430397.854167,1.09861228866811,3,0.326530612244898,0.229953389994495,0.128950935744847
"Drymonia collegarum",1,0.0625,0.111111111111111,-0.888888888888889,0.733333333333333,1,1,1,1,1.42857142857143,0,0,0.0670731707317073,0.0383843860124695,1677720700.50048,0,1,0.183673469387755,0.076651129998165,0
"Drymonia teuscheri",1,0.0625,0.333333333333333,-0.666666666666667,0.8,1,1,1,1,1.85714285714286,0,0,0.0487804878048781,0.0317431850789096,1677720700.50048,0,1,0.0612244897959184,0.076651129998165,0.5
"Fuchsia macrostigma",1,0.0625,0.166666666666667,-0.833333333333333,0.866666666666667,1,1,1,1,1.64285714285714,0,0,0.0579268292682927,0.0335322534811026,1677720700.50048,0,1,0.122448979591837,0.076651129998165,0.184535123214271
"Glossoloma oblongicalyx",2,0.125,0.611111111111111,-0.194444444444444,0.6,0.933333333333333,0.683130051063973,0.933333333333333,1,1.35714285714286,0.0398550724637681,0,0.0701219512195122,0.0394758851407862,2941562359.8741,0.693147180559945,2,0.224489795918367,0.15330225999633,0.275411552376187
"Heliconia burleana",3,0.1875,0.527777777777778,-0.157407407407407,0.4,0.866666666666667,0.53748384988657,0.866666666666667,1,1.21428571428571,0.0938405797101449,0.0178571428571429,0.0762195121951219,0.0594957983193277,419430397.854167,1.09861228866811,3,0.387755102040816,0.229953389994495,0
"Heliconia virginalis",4,0.25,1.19444444444444,0.0486111111111111,0.133333333333333,0.8,0.447213595499958,0.8,1,1.42857142857143,0,0,0.0670731707317073,0.055161667315933,6710885302.00018,1.38629436111989,4,0.36734693877551,0.30660451999266,0.205025429514839
"Macleania bullata",1,0.0625,0.25,-0.75,0.933333333333333,1,1,1,1,1.78571428571429,0,0,0.0518292682926829,0.0322345656528866,1677720700.50048,0,1,0.0816326530612245,0.076651129998165,0.369070246428543
"Mezobromelia capituligera",3,0.1875,0.666666666666667,-0.111111111111111,0.466666666666667,0.866666666666667,0.53748384988657,0.866666666666667,1,1.42857142857143,0.0731884057971014,0.00595238095238095,0.0670731707317073,0.0546549328392774,419430397.854167,1.09861228866811,3,0.285714285714286,0.229953389994495,0.150862923687278
"Mikania websteri",1,0.0625,1,0,1,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0204081632653061,0.076651129998165,1
"Palicourea acetosoides",4,0.25,1,-6.93889390390723e-18,0.2,0.8,0.447213595499958,0.8,1,1.42857142857143,0.0985507246376811,0.0238095238095238,0.0670731707317073,0.0606216285640894,6710885302.00018,1.38629436111989,4,0.346938775510204,0.30660451999266,0.162478808737634
"Palicourea demissa",9,0.5625,4.86111111111111,0.429012345679012,0,0.466666666666667,0.227710017021324,0.466666666666667,1,1.21428571428571,0.10036231884058,0.00892857142857143,0.0762195121951219,0.0660016780087629,3355443071.16667,2.19722457733622,9,0.498866213151927,0.689860169983485,0.382697593798964
"Palicourea lineata",3,0.1875,1.25,0.0833333333333334,0.533333333333333,0.866666666666667,0.53748384988657,0.866666666666667,1,1.71428571428571,0.00434782608695652,0,0.0548780487804878,0.0459173746676179,419430397.854167,1.09861228866811,3,0.163265306122449,0.229953389994495,0.484196257020611
"Psammisia ulbrichiana",9,0.5625,2.61111111111111,0.179012345679012,0.0666666666666667,0.466666666666667,0.227710017021324,0.466666666666667,1,1,0.496014492753623,0.907738095238095,0.0853658536585366,0.0761372190558125,3355443071.16667,2.19722457733622,9,0.691609977324263,0.689860169983485,0.041718621336887
