"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Booted Racket-tail",2,0.125,0.222222222222222,-0.388888888888889,0.533333333333333,0.933333333333333,0.933333333333333,0.683130051063973,0.111111111111111,1.14285714285714,0.087962962962963,0,0.0747126436781609,0.0567123287671233,2941562359.8741,0.693147180559945,2,0.165200727181782,0.36734693877551,0
"Brown Inca",4,0.25,0.805555555555556,-0.0486111111111111,0.133333333333333,0.8,0.8,0.447213595499958,0.201388888888889,1.14285714285714,0.087962962962963,0.149535423925668,0.0747126436781609,0.069,6710885302.00018,1.38629436111989,4,0.330401454363564,0.510204081632653,0.0401396054259062
"Buff-tailed Coronet",4,0.25,0.888888888888889,-0.0277777777777778,0.2,0.8,0.8,0.447213595499958,0.222222222222222,1.07142857142857,0.199074074074074,0.203542392566783,0.0775862068965517,0.0667741935483871,6710885302.00018,1.38629436111989,4,0.330401454363564,0.489795918367347,0.0802792108518123
"Collared Inca",4,0.25,1.69444444444444,0.173611111111111,0.266666666666667,0.8,0.8,0.447213595499958,0.423611111111111,1.42857142857143,0,0.00435540069686411,0.0632183908045977,0.0507975460122699,6710885302.00018,1.38629436111989,4,0.330401454363564,0.346938775510204,0.346713201808635
"Fawn-breasted Brilliant",1,0.0625,0.111111111111111,-0.888888888888889,0.8,1,1,1,0.111111111111111,1.42857142857143,0,0,0.0632183908045977,0.0401941747572815,1677720700.50048,0,1,0.0826003635908911,0.183673469387755,0
"Gorgeted Sunangel",2,0.125,0.444444444444444,-0.277777777777778,0.6,0.933333333333333,0.933333333333333,0.683130051063973,0.222222222222222,1.35714285714286,0.0555555555555556,0,0.0660919540229885,0.0435789473684211,2941562359.8741,0.693147180559945,2,0.165200727181782,0.244897959183673,0.25
"Green-crowned Woodnymph",2,0.125,0.361111111111111,-0.319444444444444,0.666666666666667,0.933333333333333,0.933333333333333,0.683130051063973,0.180555555555556,1.35714285714286,0.0486111111111111,0,0.0660919540229885,0.0492857142857143,2941562359.8741,0.693147180559945,2,0.165200727181782,0.26530612244898,0.184535123214271
"Hoary Puffleg",1,0.0625,1,0,0.866666666666667,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0826003635908911,0.0204081632653061,1
"Purple-bibbed Whitetip",1,0.0625,0.111111111111111,-0.888888888888889,0.933333333333333,1,1,1,0.111111111111111,1.42857142857143,0,0,0.0632183908045977,0.0401941747572815,1677720700.50048,0,1,0.0826003635908911,0.183673469387755,0
"Rufous-tailed Hummingbird",6,0.375,2.36111111111111,0.226851851851852,0.0666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.393518518518518,1.35714285714286,0.0486111111111111,0.108885017421603,0.0660919540229885,0.0613333333333333,838860795.708333,1.79175946922805,6,0.495602181545346,0.452380952380952,0.265360636988622
"Speckled Hummingbird",2,0.125,0.833333333333333,-0.0833333333333333,0.733333333333333,0.933333333333333,0.933333333333333,0.683130051063973,0.416666666666667,1.78571428571429,0,0,0.0488505747126437,0.0335222672064777,2941562359.8741,0.693147180559945,2,0.165200727181782,0.102040816326531,0.592267561607136
"Stripe-throated Hermit",3,0.1875,0.916666666666667,-0.0277777777777778,0.4,0.866666666666667,0.866666666666667,0.53748384988657,0.305555555555556,1.71428571428571,0.00462962962962963,0,0.0517241379310345,0.0511111111111111,419430397.854167,1.09861228866811,3,0.247801090772673,0.204081632653061,0.380093766715934
"Tawny-bellied Hermit",9,0.5625,3.97222222222222,0.330246913580247,0,0.466666666666667,0.466666666666667,0.227710017021324,0.441358024691358,1,0.303240740740741,0.515098722415796,0.0804597701149425,0.0745945945945946,3355443071.16667,2.19722457733622,9,0.74340327231802,0.569160997732426,0.228305614733397
"Violet-tailed Sylph",3,0.1875,1.36111111111111,0.12037037037037,0.466666666666667,0.866666666666667,0.866666666666667,0.53748384988657,0.453703703703704,1.42857142857143,0,0,0.0632183908045977,0.0454945054945055,419430397.854167,1.09861228866811,3,0.247801090772673,0.285714285714286,0.380093766715934
"White-necked Jacobin",1,0.0625,0.111111111111111,-0.888888888888889,1,1,1,1,0.111111111111111,1.42857142857143,0,0,0.0632183908045977,0.0401941747572815,1677720700.50048,0,1,0.0826003635908911,0.183673469387755,0
"White-whiskered Hermit",4,0.25,0.805555555555556,-0.0486111111111111,0.333333333333333,0.8,0.8,0.447213595499958,0.201388888888889,1.07142857142857,0.164351851851852,0.0185830429732869,0.0775862068965517,0.0657142857142857,6710885302.00018,1.38629436111989,4,0.330401454363564,0.510204081632653,0.0401396054259062
