"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Booted Racket-tail",5,0.238095238095238,3.66666666666667,0.533333333333333,0.166666666666667,0.8,0.8,0.4,0.733333333333333,1.54545454545455,0,0,0.0805369127516778,0.0517346317711503,838860790,1.6094379124341,5,0.281655332243553,0.224489795918367,0.661315521856888
"Brown Inca",7,0.333333333333333,2.33333333333333,0.19047619047619,0.0833333333333333,0.7,0.7,0.316227766016838,0.333333333333333,1.27272727272727,0.129901960784314,0.111702127659574,0.0956375838926174,0.0766744343381192,838860799.928571,1.94591014905531,7,0.394317465140974,0.489795918367347,0.145402861323688
"Buff-tailed Coronet",1,0.0476190476190476,0.25,-0.75,0.666666666666667,1,1,1,0.25,1.81818181818182,0,0,0.0687919463087248,0.0375151715767406,1677720700.50048,0,1,0.0563310664487106,0.0816326530612245,0.226294385530917
"Collared Inca",4,0.19047619047619,1.25,0.0625,0.416666666666667,0.85,0.85,0.460977222864644,0.3125,1.36363636363636,0.129901960784314,0.0212765957446809,0.0906040268456376,0.0610961365678347,6710885302.00018,1.38629436111989,4,0.225324265794842,0.306122448979592,0.164827452555556
"Fawn-breasted Brilliant",3,0.142857142857143,0.916666666666667,-0.0277777777777778,0.583333333333333,0.9,0.9,0.547722557505166,0.305555555555556,1.27272727272727,0.16421568627451,0,0.0956375838926174,0.0554619107171986,419430397.854167,1.09861228866811,3,0.168993199346132,0.244897959183673,0.151861153330863
"Gorgeted Sunangel",5,0.238095238095238,1.91666666666667,0.183333333333333,0.25,0.8,0.8,0.4,0.383333333333333,1.27272727272727,0.147058823529412,0.074468085106383,0.0956375838926174,0.072623709505162,838860790,1.6094379124341,5,0.281655332243553,0.387755102040816,0.188947291959111
"Green-fronted Lancebill",1,0.0476190476190476,0.333333333333333,-0.666666666666667,0.75,1,1,1,0.333333333333333,1.90909090909091,0,0,0.063758389261745,0.0384137385606146,1677720700.50048,0,1,0.0563310664487106,0.0612244897959184,0.386852807234542
"Hoary Puffleg",1,0.0476190476190476,0.25,-0.75,0.833333333333333,1,1,1,0.25,1.72727272727273,0,0,0.0704697986577181,0.0400109834072098,1677720700.50048,0,1,0.0563310664487106,0.0816326530612245,0.226294385530917
"Speckled Hummingbird",4,0.19047619047619,1.75,0.1875,0.5,0.85,0.85,0.460977222864644,0.4375,1.36363636363636,0.122549019607843,0.0531914893617021,0.0906040268456376,0.0609027943635061,6710885302.00018,1.38629436111989,4,0.225324265794842,0.26530612244898,0.301103528466666
"Stripe-throated Hermit",1,0.0476190476190476,1,0,0.916666666666667,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0563310664487106,0.0204081632653061,1
"Tawny-bellied Hermit",5,0.238095238095238,2.41666666666667,0.283333333333333,0.333333333333333,0.8,0.8,0.4,0.483333333333333,1.54545454545455,0.0318627450980392,0.117021276595745,0.0805369127516778,0.0641509433962264,838860790,1.6094379124341,5,0.281655332243553,0.26530612244898,0.417104689693331
"Violet-tailed Sylph",11,0.523809523809524,4.66666666666667,0.333333333333333,0,0.5,0.5,0.21320071635561,0.424242424242424,1.18181818181818,0.274509803921569,0.622340425531915,0.100671140939597,0.0866904640489546,13421771060.0457,2.39789527279837,11,0.619641730935817,0.62152133580705,0.163578218989149
"Wedge-billed Hummingbird",1,0.0476190476190476,0.25,-0.75,1,1,1,1,0.25,1.90909090909091,0,0,0.0671140939597315,0.0359724916240522,1677720700.50048,0,1,0.0563310664487106,0.0816326530612245,0.226294385530917
