"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Centropogon solanifolius",1,0.0769230769230769,0.142857142857143,-0.857142857142857,0.647058823529412,1,1,1,1,1.625,0,0,0.0572916666666667,0.0337995337995338,1677720700.50048,0,1,0.170731707317073,0.0949932995849016,0
"Columnea ciliata",2,0.153846153846154,0.476190476190476,-0.261904761904762,0.411764705882353,0.916666666666667,0.67700320038633,0.916666666666667,1,1.5625,0.0454648526077098,0.0136031287196055,0.0598958333333333,0.0377604166666667,2941562359.8741,0.693147180559945,2,0.24390243902439,0.189986599169803,0.21771248297321
"Columnea mastersonii",4,0.307692307692308,0.976190476190476,-0.00595238095238096,0.0588235294117647,0.75,0.433012701892219,0.75,1,1.3125,0.200141723356009,0.249787451113756,0.0703125,0.0498281786941581,6710885302.00018,1.38629436111989,4,0.439024390243902,0.379973198339607,0.155416804527229
"Columnea strigosa",2,0.153846153846154,0.285714285714286,-0.357142857142857,0.470588235294118,0.916666666666667,0.67700320038633,0.916666666666667,1,1.375,0.0615079365079365,0.0187043019894576,0.0677083333333333,0.043939393939394,2941562359.8741,0.693147180559945,2,0.341463414634146,0.189986599169803,0
"Drymonia collegarum",2,0.153846153846154,0.342857142857143,-0.328571428571429,0.529411764705882,0.916666666666667,0.67700320038633,0.916666666666667,1,1.625,0.00892857142857143,0.00510117326985207,0.0590277777777778,0.043939393939394,2941562359.8741,0.693147180559945,2,0.292682926829268,0.189986599169803,0.0864562623265419
"Drymonia tenuis",1,0.0769230769230769,0.2,-0.8,0.705882352941177,1,1,1,1,1.8125,0,0,0.0512152777777778,0.0300207039337474,1677720700.50048,0,1,0.121951219512195,0.0949932995849016,0.172912524653084
"Fuchsia macrostigma",3,0.230769230769231,0.485714285714286,-0.171428571428571,0.117647058823529,0.833333333333333,0.52704627669473,0.833333333333333,1,1.3125,0.0956632653061224,0.0777078728107465,0.0703125,0.052536231884058,419430397.854167,1.09861228866811,3,0.463414634146341,0.284979898754705,0
"Gasteranthus quitensis",1,0.0769230769230769,0.142857142857143,-0.857142857142857,0.764705882352941,1,1,1,1,1.6875,0,0,0.0564236111111111,0.0317982456140351,1677720700.50048,0,1,0.170731707317073,0.0949932995849016,0
"Glossoloma oblongicalyx",1,0.0769230769230769,0.333333333333333,-0.666666666666667,0.823529411764706,1,1,1,1,2,0,0,0.0451388888888889,0.0284313725490196,1677720700.50048,0,1,0.0731707317073171,0.0949932995849016,0.43542496594642
"Glossoloma purpureum",1,0.0769230769230769,0.142857142857143,-0.857142857142857,0.882352941176471,1,1,1,1,1.625,0,0,0.0572916666666667,0.0337995337995338,1677720700.50048,0,1,0.170731707317073,0.0949932995849016,0
"Guzmania amplectens",3,0.230769230769231,0.592857142857143,-0.135714285714286,0.176470588235294,0.833333333333333,0.52704627669473,0.833333333333333,1,1.375,0.13078231292517,0.0936915490562829,0.0677083333333333,0.046474358974359,419430397.854167,1.09861228866811,3,0.390243902439024,0.284979898754705,0.101725053890901
"Guzmania jaramilloi",2,0.153846153846154,1.14285714285714,0.0714285714285714,0.588235294117647,0.916666666666667,0.67700320038633,0.916666666666667,1,1.6875,0,0,0.0564236111111111,0.0317982456140351,2941562359.8741,0.693147180559945,2,0.195121951219512,0.189986599169803,0.5
"Guzmania squarrosa",7,0.538461538461538,2.56904761904762,0.224149659863946,0,0.5,0.267261241912424,0.5,1,1.125,0.375538548752834,0.529501785410645,0.078125,0.0589430894308943,838860799.928571,1.94591014905531,7,0.651567944250871,0.664953097094311,0.171115197474895
"Macleania stricta",3,0.230769230769231,1.08333333333333,0.0277777777777778,0.235294117647059,0.833333333333333,0.52704627669473,0.833333333333333,1,1.75,0.0214285714285714,0.00340078217990138,0.0520833333333333,0.0447530864197531,419430397.854167,1.09861228866811,3,0.219512195121951,0.284979898754705,0.422304187748123
"Palicourea acetosoides",1,0.0769230769230769,1,0,0.941176470588235,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.024390243902439,0.0949932995849016,1
"Palicourea demissa",3,0.230769230769231,1,1.85037170770859e-17,0.294117647058824,0.833333333333333,0.52704627669473,0.833333333333333,1,1.625,0.0565759637188209,0.00850195544975344,0.0572916666666667,0.0368956743002545,419430397.854167,1.09861228866811,3,0.24390243902439,0.284979898754705,0.370010319428989
"Psammisia aberrans",1,0.0769230769230769,0.25,-0.75,1,1,1,1,1,1.875,0,0,0.0486111111111111,0.0294715447154472,1677720700.50048,0,1,0.0975609756097561,0.0949932995849016,0.287585625783956
"Stromanthe stromanthoides",3,0.230769230769231,1.83333333333333,0.277777777777778,0.352941176470588,0.833333333333333,0.52704627669473,0.833333333333333,1,2.125,0.00396825396825397,0,0.0451388888888889,0.0267034990791897,419430397.854167,1.09861228866811,3,0.146341463414634,0.284979898754705,0.674300059976527
