"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Booted Racket-tail",1,0.0833333333333333,0.5,-0.5,0.454545454545455,1,1,1,0.5,1,0,0,0.0188679245283019,NA,1677720700.50048,0,1,0.0959468925156512,0.0869565217391304,0.5
"Brown Inca",2,0.166666666666667,0.833333333333333,-0.0833333333333333,0.272727272727273,0.909090909090909,0.909090909090909,0.674199862463242,0.416666666666667,1.625,0.0238095238095238,0,0.10377358490566,0.0721153846153846,2941562359.8741,0.693147180559945,2,0.191893785031302,0.217391304347826,0.27894294565113
"Collared Inca",3,0.25,1.16666666666667,0.0555555555555556,0.181818181818182,0.818181818181818,0.818181818181818,0.522232967867094,0.388888888888889,1.5,0.0714285714285714,0.0714285714285714,0.113207547169811,0.0986842105263158,419430397.854167,1.09861228866811,3,0.287840677546953,0.347826086956522,0.193426403617271
"Green-crowned Woodnymph",1,0.0833333333333333,0.5,-0.5,0.545454545454545,1,1,1,0.5,1,0,0,0.0188679245283019,NA,1677720700.50048,0,1,0.0959468925156512,0.0869565217391304,0.5
"Fawn-breasted Brilliant",2,0.166666666666667,1.33333333333333,0.166666666666667,0.363636363636364,0.909090909090909,0.909090909090909,0.674199862463242,0.666666666666667,1.75,0,0,0.0943396226415094,0.0669642857142857,2941562359.8741,0.693147180559945,2,0.191893785031302,0.173913043478261,0.55788589130226
"Gorgeted Sunangel",1,0.0833333333333333,0.25,-0.75,0.636363636363636,1,1,1,0.25,1.625,0,0,0.10377358490566,0.075,1677720700.50048,0,1,0.0959468925156512,0.173913043478261,0
"Green-fronted Lancebill",1,0.0833333333333333,0.333333333333333,-0.666666666666667,0.727272727272727,1,1,1,0.333333333333333,1.75,0,0,0.0943396226415094,0.0669642857142857,1677720700.50048,0,1,0.0959468925156512,0.130434782608696,0.207518749639422
"Hoary Puffleg",1,0.0833333333333333,0.25,-0.75,0.818181818181818,1,1,1,0.25,1.625,0,0,0.10377358490566,0.075,1677720700.50048,0,1,0.0959468925156512,0.173913043478261,0
"Speckled Hummingbird",1,0.0833333333333333,0.25,-0.75,0.909090909090909,1,1,1,0.25,1.625,0,0,0.10377358490566,0.075,1677720700.50048,0,1,0.0959468925156512,0.173913043478261,0
"Stripe-throated Hermit",1,0.0833333333333333,1,0,1,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0959468925156512,0.0434782608695652,1
"Tawny-bellied Hermit",4,0.333333333333333,3.33333333333333,0.583333333333333,0.0909090909090909,0.727272727272727,0.727272727272727,0.426401432711221,0.833333333333333,1.75,0,0,0.0943396226415094,0.0694444444444445,6710885302.00018,1.38629436111989,4,0.383787570062605,0.260869565217391,0.765360636988622
"Violet-tailed Sylph",5,0.416666666666667,2.25,0.25,0,0.636363636363636,0.636363636363636,0.356753034006338,0.45,1,0.904761904761905,0.928571428571429,0.150943396226415,0.125,838860790,1.6094379124341,5,0.479734462578256,0.608695652173913,0.128950935744847
