"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Burmeistera cylindrocarpa",1,0.125,0.5,-0.5,0.444444444444444,1,1,1,1,1,0,0,0.025,NA,1677720700.50048,0,1,0.125,0.14865088937534,0.5
"Centropogon solanifolius",4,0.5,2.75,0.4375,0,0.571428571428571,0.377964473009227,0.571428571428571,1,1.42857142857143,0.5,0.5,0.1375,0.1,6710885302.00018,1.38629436111989,4,0.5,0.594603557501361,0.5
"Columnea mastersonii",1,0.125,0.25,-0.75,0.555555555555556,1,1,1,1,2,0,0,0.1125,0.0714285714285714,1677720700.50048,0,1,0.25,0.14865088937534,0
"Columnea medicinalis",1,0.125,0.25,-0.75,0.666666666666667,1,1,1,1,2,0,0,0.1125,0.0714285714285714,1677720700.50048,0,1,0.25,0.14865088937534,0
"Drymonia tenuis",1,0.125,0.5,-0.5,0.777777777777778,1,1,1,1,1,0,0,0.025,NA,1677720700.50048,0,1,0.125,0.14865088937534,0.5
"Faramea calyptrata",2,0.25,1.25,0.125,0.111111111111111,0.857142857142857,0.654653670707977,0.857142857142857,1,2,0,0,0.1125,0.0714285714285714,2941562359.8741,0.693147180559945,2,0.3125,0.29730177875068,0.5
"Meriania tomentosa",1,0.125,0.25,-0.75,0.888888888888889,1,1,1,1,2,0,0,0.1125,0.0714285714285714,1677720700.50048,0,1,0.25,0.14865088937534,0
"Palicourea demissa",2,0.25,0.75,-0.125,0.222222222222222,0.857142857142857,0.654653670707977,0.857142857142857,1,1.42857142857143,0.5,0.5,0.1375,0.1,2941562359.8741,0.693147180559945,2,0.375,0.29730177875068,0.25
"Palicourea lineata",2,0.25,1.25,0.125,0.333333333333333,0.857142857142857,0.654653670707977,0.857142857142857,1,2,0,0,0.1125,0.0714285714285714,2941562359.8741,0.693147180559945,2,0.3125,0.29730177875068,0.5
"Pitcairnia sodiroi",1,0.125,0.25,-0.75,1,1,1,1,1,2,0,0,0.1125,0.0714285714285714,1677720700.50048,0,1,0.25,0.14865088937534,0
