"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",3,0.2,0.604761904761905,-0.131746031746032,0.241379310344828,0.857142857142857,0.534522483824849,0.857142857142857,1,1.5,0.0503145806609248,0.00677086272075834,0.0347298787210584,0.0269261530258598,419430397.854167,1.09861228866811,3,0.323529411764706,0.290861373679049,0.26085477341013
"Bomarea multiflora",1,0.0666666666666667,0.333333333333333,-0.666666666666667,0.620689655172414,1,1,1,1,2.28571428571429,0,0,0.0220507166482911,0.0156998885981502,1677720700.50048,0,1,0.0441176470588235,0.0969537912263495,0.583710336134201
"Burmeistera cylindrocarpa",2,0.133333333333333,0.311111111111111,-0.344444444444444,0.379310344827586,0.928571428571429,0.681385143869247,0.928571428571429,1,1.57142857142857,0.0213919212544831,0,0.0330760749724366,0.0209550814343511,2941562359.8741,0.693147180559945,2,0.205882352941176,0.193907582452699,0.244252866714246
"Centropogon solanifolius",4,0.266666666666667,0.805194805194805,-0.0487012987012987,0.0689655172413793,0.785714285714286,0.443202630213959,0.785714285714286,1,1.17857142857143,0.112719682888732,0.0397788184844552,0.0421719955898567,0.031301652892562,6710885302.00018,1.38629436111989,4,0.5,0.387815164905398,0.163841295066638
"Columnea mastersonii",1,0.0666666666666667,0.0909090909090909,-0.909090909090909,0.655172413793103,1,1,1,1,1.67857142857143,0,0,0.0311466372657111,0.0201946147693948,1677720700.50048,0,1,0.161764705882353,0.0969537912263495,0.091381893871948
"Columnea medicinalis",1,0.0666666666666667,0.0909090909090909,-0.909090909090909,0.689655172413793,1,1,1,1,1.67857142857143,0,0,0.0311466372657111,0.0201946147693948,1677720700.50048,0,1,0.161764705882353,0.0969537912263495,0.091381893871948
"Columnea picta",1,0.0666666666666667,0.0714285714285714,-0.928571428571429,0.724137931034483,1,1,1,1,1.53571428571429,0,0,0.0339029768467475,0.0203587986293086,1677720700.50048,0,1,0.205882352941176,0.0969537912263495,0
"Columnea strigosa",1,0.0666666666666667,0.0909090909090909,-0.909090909090909,0.758620689655172,1,1,1,1,1.67857142857143,0,0,0.0311466372657111,0.0201946147693948,1677720700.50048,0,1,0.161764705882353,0.0969537912263495,0.091381893871948
"Drymonia collegarum",1,0.0666666666666667,0.111111111111111,-0.888888888888889,0.793103448275862,1,1,1,1,1.75,0,0,0.0294928335170893,0.0191155132168317,1677720700.50048,0,1,0.132352941176471,0.0969537912263495,0.167420672268402
"Drymonia tenuis",2,0.133333333333333,0.271428571428571,-0.364285714285714,0.413793103448276,0.928571428571429,0.681385143869247,0.928571428571429,1,1.42857142857143,0.0180740987983979,0.00112847712012639,0.0363836824696803,0.0234031049664015,2941562359.8741,0.693147180559945,2,0.279411764705882,0.193907582452699,0.156534599905993
