"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Centropogon solanifolius",2,0.181818181818182,0.533333333333333,-0.233333333333333,0.5,0.9,0.670820393249937,0.9,1,1.6,0,0,0.0864197530864197,0.0695187165775401,2941562359.8741,0.693147180559945,2,0.285714285714286,0.216150991931298,0.158696902757007
"Columnea ciliata",5,0.454545454545455,1.31666666666667,0.0633333333333333,0,0.6,0.346410161513775,0.6,1,1,0.793103448275862,0.748091603053435,0.123456790123457,0.097622027534418,838860790,1.6094379124341,5,0.714285714285714,0.540377479828245,0
"Columnea picta",1,0.0909090909090909,0.2,-0.8,0.8,1,1,1,1,1.6,0,0,0.0864197530864197,0.0515532055518837,1677720700.50048,0,1,0.178571428571429,0.108075495965649,0
"Columnea strigosa",3,0.272727272727273,0.783333333333333,-0.0722222222222222,0.2,0.8,0.516397779494322,0.8,1,1.4,0.103448275862069,0.0916030534351145,0.0987654320987654,0.0834224598930481,419430397.854167,1.09861228866811,3,0.428571428571429,0.324226487896947,0.110924374808178
"Glossoloma purpureum",3,0.272727272727273,1.03333333333333,0.0111111111111111,0.3,0.8,0.516397779494322,0.8,1,1.6,0,0.114503816793893,0.0864197530864197,0.0740037950664137,419430397.854167,1.09861228866811,3,0.357142857142857,0.324226487896947,0.261439372640169
"Guzmania jaramilloi",2,0.181818181818182,0.7,-0.15,0.6,0.9,0.670820393249937,0.9,1,1.5,0.0517241379310345,0,0.0925925925925926,0.0527383367139959,2941562359.8741,0.693147180559945,2,0.25,0.216150991931298,0.284661720963303
"Heliconia griggsiana",3,0.272727272727273,1.7,0.233333333333333,0.4,0.8,0.516397779494322,0.8,1,1.6,0,0,0.0864197530864197,0.0533515731874145,419430397.854167,1.09861228866811,3,0.285714285714286,0.324226487896947,0.5
"Kohleria affinis",1,0.0909090909090909,0.2,-0.8,0.9,1,1,1,1,1.6,0,0,0.0864197530864197,0.0509803921568628,1677720700.50048,0,1,0.178571428571429,0.108075495965649,0
"Mezobromelia capituligera",2,0.181818181818182,1.25,0.125,0.7,0.9,0.670820393249937,0.9,1,1.7,0,0,0.0802469135802469,0.0493358633776091,2941562359.8741,0.693147180559945,2,0.178571428571429,0.216150991931298,0.569323441926607
"Psammisia aberrans",1,0.0909090909090909,0.25,-0.75,1,1,1,1,1,1.7,0,0,0.0802469135802469,0.0493358633776091,1677720700.50048,0,1,0.142857142857143,0.108075495965649,0.138646883853214
"Renealmia sessilifolia",5,0.454545454545455,3.03333333333333,0.406666666666667,0.1,0.6,0.346410161513775,0.6,1,1.5,0.0517241379310345,0.0458015267175573,0.0925925925925926,0.0740037950664137,838860790,1.6094379124341,5,0.428571428571429,0.540377479828245,0.5
