"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Booted Racket-tail",3,0.214285714285714,1.33333333333333,0.111111111111111,0.25,0.846153846153846,0.846153846153846,0.531085004543794,0.444444444444444,1.75,0.0945945945945946,0.0201342281879195,0.0824561403508772,0.0414165666266507,419430397.854167,1.09861228866811,3,0.236043506976166,0.21875,0.347221704980225
"Brown Inca",2,0.142857142857143,0.7,-0.15,0.416666666666667,0.923076923076923,0.923076923076923,0.679366220486758,0.35,1.75,0.148648648648649,0.147651006711409,0.0859649122807017,0.0421245421245421,2941562359.8741,0.693147180559945,2,0.157362337984111,0.21875,0.149725846272397
"Buff-tailed Coronet",5,0.357142857142857,2.66666666666667,0.333333333333333,0,0.692307692307692,0.692307692307692,0.372104203767625,0.533333333333333,1.66666666666667,0.227477477477478,0.268456375838926,0.087719298245614,0.0547619047619048,838860790,1.6094379124341,5,0.393405844960277,0.34375,0.403133520267376
"Collared Inca",3,0.214285714285714,1.03333333333333,0.0111111111111111,0.333333333333333,0.846153846153846,0.846153846153846,0.531085004543794,0.344444444444444,1.83333333333333,0,0,0.0807017543859649,0.0524316109422492,419430397.854167,1.09861228866811,3,0.236043506976166,0.3125,0.10651459360996
"Fawn-breasted Brilliant",1,0.0714285714285714,0.333333333333333,-0.666666666666667,0.666666666666667,1,1,1,0.333333333333333,2.33333333333333,0,0,0.0640350877192982,0.0335276967930029,1677720700.50048,0,1,0.0786811689920555,0.09375,0.317393805514015
"Gorgeted Sunangel",5,0.357142857142857,1.7,0.14,0.0833333333333333,0.692307692307692,0.692307692307692,0.372104203767625,0.34,1.33333333333333,0.418918918918919,0.48993288590604,0.105263157894737,0.0631868131868132,838860790,1.6094379124341,5,0.393405844960277,0.5,0.0675337666375477
"Green-fronted Lancebill",2,0.142857142857143,1.2,0.1,0.5,0.923076923076923,0.923076923076923,0.679366220486758,0.6,1.83333333333333,0,0,0.0807017543859649,0.0400696864111498,2941562359.8741,0.693147180559945,2,0.157362337984111,0.1875,0.405683871082213
"Hoary Puffleg",1,0.0714285714285714,0.333333333333333,-0.666666666666667,0.75,1,1,1,0.333333333333333,2.08333333333333,0,0,0.0684210526315789,0.0365079365079365,1677720700.50048,0,1,0.0786811689920555,0.09375,0.317393805514015
"Rufous-tailed Hummingbird",1,0.0714285714285714,0.5,-0.5,0.833333333333333,1,1,1,0.5,2.58333333333333,0,0,0.0552631578947368,0.0315934065934066,1677720700.50048,0,1,0.0786811689920555,0.0625,0.569323441926607
"Speckled Hummingbird",1,0.0714285714285714,0.333333333333333,-0.666666666666667,0.916666666666667,1,1,1,0.333333333333333,1.91666666666667,0,0,0.0719298245614035,0.0373376623376623,1677720700.50048,0,1,0.0786811689920555,0.09375,0.317393805514015
"Tawny-bellied Hermit",5,0.357142857142857,2.53333333333333,0.306666666666667,0.166666666666667,0.692307692307692,0.692307692307692,0.372104203767625,0.506666666666667,1.66666666666667,0.0855855855855856,0.0604026845637584,0.087719298245614,0.0535714285714286,838860790,1.6094379124341,5,0.393405844960277,0.40625,0.318051036527026
"Violet-tailed Sylph",2,0.142857142857143,0.833333333333333,-0.0833333333333333,0.583333333333333,0.923076923076923,0.923076923076923,0.679366220486758,0.416666666666667,1.91666666666667,0.0247747747747748,0.0134228187919463,0.0754385964912281,0.0391156462585034,2941562359.8741,0.693147180559945,2,0.157362337984111,0.15625,0.338358104107972
"Wedge-billed Hummingbird",1,0.0714285714285714,0.5,-0.5,1,1,1,1,0.5,2.66666666666667,0,0,0.0543859649122807,0.0269320843091335,1677720700.50048,0,1,0.0786811689920555,0.0625,0.569323441926607
