"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Brown Inca",5,0.3125,2.66666666666667,0.333333333333333,0.1,0.733333333333333,0.733333333333333,0.382970843102535,0.533333333333333,1.6,0.0825,0,0.09375,0.0589022757697456,838860790,1.6094379124341,5,0.345333548244494,0.323529411764706,0.359905529683003
"Collared Inca",1,0.0625,0.333333333333333,-0.666666666666667,0.8,1,1,1,0.333333333333333,2.1,0,0,0.0736607142857143,0.0400728597449909,1677720700.50048,0,1,0.0690667096488988,0.0882352941176471,0.317393805514015
"Gorgeted Sunangel",2,0.125,0.7,-0.15,0.5,0.933333333333333,0.933333333333333,0.683130051063973,0.35,1.5,0.0266666666666667,0.016260162601626,0.100446428571429,0.059620596205962,2941562359.8741,0.693147180559945,2,0.138133419297798,0.205882352941176,0.149725846272397
"Green-fronted Lancebill",1,0.0625,0.5,-0.5,0.9,1,1,1,0.5,2.1,0,0,0.0691964285714286,0.0400728597449909,1677720700.50048,0,1,0.0690667096488988,0.0588235294117647,0.569323441926607
"Hoary Puffleg",1,0.0625,0.2,-0.8,1,1,1,1,0.2,1.7,0,0,0.0915178571428571,0.0498866213151927,1677720700.50048,0,1,0.0690667096488988,0.147058823529412,0
"Rufous-tailed Hummingbird",5,0.3125,2.53333333333333,0.306666666666667,0.2,0.733333333333333,0.733333333333333,0.382970843102535,0.506666666666667,1.2,0.495,0.443089430894309,0.120535714285714,0.0718954248366013,838860790,1.6094379124341,5,0.345333548244494,0.382352941176471,0.268660956210841
"Speckled Hummingbird",2,0.125,0.533333333333333,-0.233333333333333,0.6,0.933333333333333,0.933333333333333,0.683130051063973,0.266666666666667,1.6,0.0625,0.0609756097560976,0.0982142857142857,0.0611111111111111,2941562359.8741,0.693147180559945,2,0.138133419297798,0.235294117647059,0
"Stripe-throated Hermit",2,0.125,1.5,0.25,0.7,0.933333333333333,0.933333333333333,0.683130051063973,0.75,2.1,0,0,0.0691964285714286,0.0400728597449909,2941562359.8741,0.693147180559945,2,0.138133419297798,0.0882352941176471,0.744041975190185
"Tawny-bellied Hermit",7,0.4375,3.16666666666667,0.309523809523809,0,0.6,0.6,0.29277002188456,0.452380952380952,1.5,0.125833333333333,0.24390243902439,0.100446428571429,0.0618846694796062,838860799.928571,1.94591014905531,7,0.483466967542292,0.470588235294118,0.189235436258912
"Violet-tailed Sylph",5,0.3125,2.53333333333333,0.306666666666667,0.3,0.733333333333333,0.733333333333333,0.382970843102535,0.506666666666667,1.3,0.2075,0.235772357723577,0.113839285714286,0.0688575899843505,838860790,1.6094379124341,5,0.345333548244494,0.382352941176471,0.268660956210841
"White-whiskered Hermit",3,0.1875,1.33333333333333,0.111111111111111,0.4,0.866666666666667,0.866666666666667,0.53748384988657,0.444444444444444,2.3,0,0,0.0691964285714286,0.0504009163802978,419430397.854167,1.09861228866811,3,0.207200128946696,0.205882352941176,0.347221704980225
