"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",5,0.454545454545455,1.41666666666667,0.0833333333333333,0.0909090909090909,0.6,0.346410161513775,0.6,1,1.18181818181818,0.554421768707483,0.60952380952381,0.114942528735632,0.0821428571428571,838860790,1.6094379124341,5,0.666666666666667,0.52062784859443,0
"Centropogon solanifolius",1,0.0909090909090909,0.25,-0.75,0.454545454545455,1,1,1,1,1.90909090909091,0,0,0.0766283524904215,0.0456349206349206,1677720700.50048,0,1,0.148148148148148,0.104125569718886,0
"Columnea ciliata",1,0.0909090909090909,0.25,-0.75,0.545454545454545,1,1,1,1,1.72727272727273,0,0,0.0804597701149425,0.0444015444015444,1677720700.50048,0,1,0.148148148148148,0.104125569718886,0
"Gasteranthus quitensis",3,0.272727272727273,1.58333333333333,0.194444444444445,0.272727272727273,0.8,0.516397779494322,0.8,1,1.63636363636364,0.00680272108843537,0,0.0862068965517241,0.0566502463054187,419430397.854167,1.09861228866811,3,0.296296296296296,0.312376709156658,0.402506249879807
"Glossoloma oblongicalyx",1,0.0909090909090909,0.25,-0.75,0.636363636363636,1,1,1,1,1.90909090909091,0,0,0.0766283524904215,0.0456349206349206,1677720700.50048,0,1,0.148148148148148,0.104125569718886,0
"Heliconia griggsiana",1,0.0909090909090909,0.25,-0.75,0.727272727272727,1,1,1,1,1.90909090909091,0,0,0.0766283524904215,0.0456349206349206,1677720700.50048,0,1,0.148148148148148,0.104125569718886,0
"Macleania bullata",1,0.0909090909090909,0.333333333333333,-0.666666666666667,0.818181818181818,1,1,1,1,2.09090909090909,0,0,0.0689655172413793,0.0417675544794189,1677720700.50048,0,1,0.111111111111111,0.104125569718886,0.207518749639422
"Macleania macrantha",1,0.0909090909090909,0.5,-0.5,0.909090909090909,1,1,1,1,2.18181818181818,0,0,0.0632183908045977,0.0397465437788018,1677720700.50048,0,1,0.0740740740740741,0.104125569718886,0.5
"Macleania stricta",2,0.181818181818182,0.666666666666667,-0.166666666666667,0.363636363636364,0.9,0.670820393249937,0.9,1,1.63636363636364,0.0510204081632653,0,0.0862068965517241,0.0469387755102041,2941562359.8741,0.693147180559945,2,0.222222222222222,0.208251139437772,0.207518749639422
"Meriania tomentosa",6,0.545454545454545,2.66666666666667,0.277777777777778,0,0.5,0.288675134594813,0.5,1,1.27272727272727,0.380952380952381,0.39047619047619,0.109195402298851,0.0770089285714286,838860795.708333,1.79175946922805,6,0.62962962962963,0.624753418313316,0.240352351449623
"Psammisia sodiroi",1,0.0909090909090909,0.333333333333333,-0.666666666666667,1,1,1,1,1,1.81818181818182,0,0,0.0747126436781609,0.0432330827067669,1677720700.50048,0,1,0.111111111111111,0.104125569718886,0.207518749639422
"Sarcopera anomala",4,0.363636363636364,2.5,0.375,0.181818181818182,0.7,0.418330013267038,0.7,1,1.63636363636364,0.00680272108843537,0,0.0862068965517241,0.0608465608465608,6710885302.00018,1.38629436111989,4,0.37037037037037,0.416502278875544,0.472640767885182
