"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Booted Racket-tail",4,0.333333333333333,1.61666666666667,0.154166666666667,0,0.727272727272727,0.727272727272727,0.426401432711221,0.404166666666667,1.1,0.296666666666667,0.223270440251572,0.111764705882353,0.0952380952380952,6710885302.00018,1.38629436111989,4,0.43407390731507,0.592592592592593,0.186645068248555
"Brown Inca",3,0.25,1.03333333333333,0.0111111111111111,0.3,0.818181818181818,0.818181818181818,0.522232967867094,0.344444444444444,1.4,0.09,0.0471698113207547,0.0941176470588235,0.0756302521008403,419430397.854167,1.09861228866811,3,0.325555430486302,0.37037037037037,0.289565901227916
"Buff-tailed Coronet",2,0.166666666666667,1.16666666666667,0.0833333333333333,0.6,0.909090909090909,0.909090909090909,0.674199862463242,0.583333333333333,1.5,0,0,0.0882352941176471,0.0591133004926108,2941562359.8741,0.693147180559945,2,0.217036953657535,0.259259259259259,0.473197445438339
"Collared Inca",3,0.25,1.66666666666667,0.222222222222222,0.4,0.818181818181818,0.818181818181818,0.522232967867094,0.555555555555556,1.4,0.02,0,0.0941176470588235,0.0612244897959184,419430397.854167,1.09861228866811,3,0.325555430486302,0.333333333333333,0.480958551305197
"Gorgeted Sunangel",3,0.25,1.36666666666667,0.122222222222222,0.5,0.818181818181818,0.818181818181818,0.522232967867094,0.455555555555556,1.3,0.0566666666666667,0.0345911949685535,0.1,0.0816326530612245,419430397.854167,1.09861228866811,3,0.325555430486302,0.444444444444444,0.289565901227916
"Green Violetear",1,0.0833333333333333,0.25,-0.75,0.7,1,1,1,0.25,1.7,0,0,0.0764705882352941,0.0535714285714286,1677720700.50048,0,1,0.108518476828767,0.148148148148148,0.226294385530917
"Hoary Puffleg",1,0.0833333333333333,0.166666666666667,-0.833333333333333,0.8,1,1,1,0.166666666666667,1.5,0,0,0.0882352941176471,0.0591133004926108,1677720700.50048,0,1,0.108518476828767,0.222222222222222,0
"Sparkling Violetear",1,0.0833333333333333,0.25,-0.75,0.9,1,1,1,0.25,1.7,0,0,0.0764705882352941,0.0535714285714286,1677720700.50048,0,1,0.108518476828767,0.148148148148148,0.226294385530917
"Speckled Hummingbird",1,0.0833333333333333,0.333333333333333,-0.666666666666667,1,1,1,1,0.333333333333333,1.8,0,0,0.0705882352941176,0.0509193776520509,1677720700.50048,0,1,0.108518476828767,0.111111111111111,0.386852807234542
"Tawny-bellied Hermit",4,0.333333333333333,3.2,0.55,0.1,0.727272727272727,0.727272727272727,0.426401432711221,0.8,1.6,0,0,0.0823529411764706,0.0535714285714286,6710885302.00018,1.38629436111989,4,0.43407390731507,0.296296296296296,0.726569917243276
"Violet-tailed Sylph",4,0.333333333333333,0.95,-0.0125,0.2,0.727272727272727,0.727272727272727,0.426401432711221,0.2375,1,0.536666666666667,0.694968553459119,0.117647058823529,0.102857142857143,6710885302.00018,1.38629436111989,4,0.43407390731507,0.666666666666667,0
