"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",1,0.1,0.333333333333333,-0.666666666666667,0.166666666666667,1,1,1,1,1.66666666666667,0,0,0.111111111111111,0.1,1677720700.50048,0,1,0.166666666666667,0.117762441108359,0.207518749639422
"Centropogon solanifolius",1,0.1,0.333333333333333,-0.666666666666667,0.25,1,1,1,1,1,0,0,0.0555555555555556,NA,1677720700.50048,0,1,0.166666666666667,0.117762441108359,0.207518749639422
"Columnea picta",1,0.1,0.25,-0.75,0.333333333333333,1,1,1,1,1.66666666666667,0,0,0.12037037037037,0.1,1677720700.50048,0,1,0.222222222222222,0.117762441108359,0
"Columnea strigosa",1,0.1,0.333333333333333,-0.666666666666667,0.416666666666667,1,1,1,1,1,0,0,0.0555555555555556,NA,1677720700.50048,0,1,0.166666666666667,0.117762441108359,0.207518749639422
"Heliconia impudica",1,0.1,1,0,0.5,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0555555555555556,0.117762441108359,1
"Kohleria affinis",1,0.1,0.333333333333333,-0.666666666666667,0.583333333333333,1,1,1,1,1,0,0,0.0555555555555556,NA,1677720700.50048,0,1,0.166666666666667,0.117762441108359,0.207518749639422
"Palicourea acetosoides",1,0.1,0.25,-0.75,0.666666666666667,1,1,1,1,1.66666666666667,0,0,0.12037037037037,0.1,1677720700.50048,0,1,0.222222222222222,0.117762441108359,0
"Palicourea demissa",4,0.4,2.83333333333333,0.458333333333333,0,0.666666666666667,0.408248290463863,0.666666666666667,1,1.5,0.357142857142857,0.357142857142857,0.125,0.111111111111111,6710885302.00018,1.38629436111989,4,0.388888888888889,0.471049764433435,0.581038262196561
"Palicourea lineata",1,0.1,1,0,0.75,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0555555555555556,0.117762441108359,1
"Psammisia sodiroi",1,0.1,1,0,0.833333333333333,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0555555555555556,0.117762441108359,1
"Psammisia ulbrichiana",3,0.3,1.58333333333333,0.194444444444445,0.0833333333333333,0.777777777777778,0.509175077217316,0.777777777777778,1,1.16666666666667,0.642857142857143,0.642857142857143,0.152777777777778,0.142857142857143,419430397.854167,1.09861228866811,3,0.444444444444444,0.353287323325077,0.306573596382729
"Renealmia sessilifolia",1,0.1,0.25,-0.75,0.916666666666667,1,1,1,1,1.66666666666667,0,0,0.12037037037037,0.1,1677720700.50048,0,1,0.222222222222222,0.117762441108359,0
"Stromanthe stromanthoides",1,0.1,0.5,-0.5,1,1,1,1,1,2.33333333333333,0,0,0.0833333333333333,0.0714285714285714,1677720700.50048,0,1,0.111111111111111,0.117762441108359,0.5
