"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",1,0.0625,0.142857142857143,-0.857142857142857,0.620689655172414,1,1,1,1,1.89655172413793,0,0,0.0281923714759536,0.0166988416988417,1677720700.50048,0,1,0.0945945945945946,0.0807490180281761,0.216908148553054
"Bomarea pardina",2,0.125,0.361111111111111,-0.319444444444444,0.379310344827586,0.933333333333333,0.683130051063973,0.933333333333333,1,1.68965517241379,0.000451263537906137,0,0.0315091210613599,0.0211569035098447,2941562359.8741,0.693147180559945,2,0.175675675675676,0.161498036056352,0.234639363011378
"Calathea ischnosiphonoides",1,0.0625,0.142857142857143,-0.857142857142857,0.655172413793103,1,1,1,1,1.89655172413793,0,0,0.0281923714759536,0.0166988416988417,1677720700.50048,0,1,0.0945945945945946,0.0807490180281761,0.216908148553054
"Centropogon solanifolius",2,0.125,0.208333333333333,-0.395833333333333,0.413793103448276,0.933333333333333,0.683130051063973,0.933333333333333,1,1.48275862068966,0.0352565755544095,0.00192595762893216,0.0364842454394693,0.0231469092855232,2941562359.8741,0.693147180559945,2,0.27027027027027,0.161498036056352,0.0251558595739587
"Columnea ciliata",5,0.3125,0.763888888888889,-0.0472222222222222,0.103448275862069,0.733333333333333,0.382970843102535,0.733333333333333,1,1.17241379310345,0.195091971806773,0.166702332548684,0.0439469320066335,0.0322460391425909,838860790,1.6094379124341,5,0.554054054054054,0.403745090140881,0.0777001914779014
"Columnea mastersonii",1,0.0625,0.125,-0.875,0.689655172413793,1,1,1,1,1.93103448275862,0,0,0.0284687672747374,0.0164058795637743,1677720700.50048,0,1,0.108108108108108,0.0807490180281761,0.163171163046611
"Columnea medicinalis",1,0.0625,0.125,-0.875,0.724137931034483,1,1,1,1,1.93103448275862,0,0,0.0284687672747374,0.0164058795637743,1677720700.50048,0,1,0.108108108108108,0.0807490180281761,0.163171163046611
"Columnea picta",1,0.0625,0.111111111111111,-0.888888888888889,0.758620689655172,1,1,1,1,1.72413793103448,0,0,0.0306799336650083,0.0177108927108927,1677720700.50048,0,1,0.121621621621622,0.0807490180281761,0.115771782604519
"Columnea strigosa",3,0.1875,0.319444444444444,-0.226851851851852,0.241379310344828,0.866666666666667,0.53748384988657,0.866666666666667,1,1.37931034482759,0.0571643458827574,0.00898780226835009,0.038971807628524,0.0283374283374283,419430397.854167,1.09861228866811,3,0.391891891891892,0.242247054084528,0.0171212303890453
"Drymonia tenuis",4,0.25,1.53333333333333,0.133333333333333,0.137931034482759,0.8,0.447213595499958,0.8,1,1.51724137931034,0.0192023379749011,0.000855981168414295,0.0356550580431177,0.0262678408745825,6710885302.00018,1.38629436111989,4,0.297297297297297,0.322996072112704,0.38823943531849
