"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",3,0.25,1.08333333333333,0.0277777777777778,0.0909090909090909,0.818181818181818,0.522232967867094,0.818181818181818,1,1.5,0.28125,0.194444444444444,0.129251700680272,0.0707070707070707,419430397.854167,1.09861228866811,3,0.36,0.277718042185284,0.113147192765458
"Centropogon solanifolius",1,0.0833333333333333,0.5,-0.5,0.636363636363636,1,1,1,1,1,0,0,0.0204081632653061,NA,1677720700.50048,0,1,0.08,0.0925726807284281,0.5
"Columnea medicinalis",1,0.0833333333333333,0.5,-0.5,0.727272727272727,1,1,1,1,1,0,0,0.0204081632653061,NA,1677720700.50048,0,1,0.08,0.0925726807284281,0.5
"Gasteranthus quitensis",2,0.166666666666667,0.833333333333333,-0.0833333333333333,0.454545454545455,0.909090909090909,0.674199862463242,0.909090909090909,1,1.875,0.21875,0.194444444444444,0.105442176870748,0.0555555555555556,2941562359.8741,0.693147180559945,2,0.2,0.185145361456856,0.27894294565113
"Guzmania squarrosa",3,0.25,1.08333333333333,0.0277777777777778,0.181818181818182,0.818181818181818,0.522232967867094,0.818181818181818,1,1.5,0.125,0.111111111111111,0.122448979591837,0.0777777777777778,419430397.854167,1.09861228866811,3,0.36,0.277718042185284,0.113147192765458
"Macleania stricta",4,0.333333333333333,1.41666666666667,0.104166666666667,0,0.727272727272727,0.426401432711221,0.727272727272727,1,1.5,0.140625,0.319444444444444,0.129251700680272,0.0864197530864197,6710885302.00018,1.38629436111989,4,0.48,0.370290722913712,0.0865984075284457
"Meriania tomentosa",2,0.166666666666667,1.33333333333333,0.166666666666667,0.545454545454545,0.909090909090909,0.674199862463242,0.909090909090909,1,2,0,0,0.0952380952380952,0.053639846743295,2941562359.8741,0.693147180559945,2,0.16,0.185145361456856,0.55788589130226
"Mezobromelia capituligera",1,0.0833333333333333,0.333333333333333,-0.666666666666667,0.818181818181818,1,1,1,1,2.125,0,0,0.0935374149659864,0.0518518518518519,1677720700.50048,0,1,0.12,0.0925726807284281,0.207518749639422
"Psammisia ecuadorensis",1,0.0833333333333333,1,0,0.909090909090909,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.04,0.0925726807284281,1
"Psammisia sodiroi",3,0.25,0.916666666666667,-0.0277777777777778,0.272727272727273,0.818181818181818,0.522232967867094,0.818181818181818,1,1.375,0.234375,0.180555555555556,0.13265306122449,0.0818713450292398,419430397.854167,1.09861228866811,3,0.4,0.277718042185284,0
"Sarcopera anomala",3,0.25,2.5,0.5,0.363636363636364,0.818181818181818,0.522232967867094,0.818181818181818,1,2.375,0,0,0.0799319727891157,0.0432098765432099,419430397.854167,1.09861228866811,3,0.16,0.277718042185284,0.806573596382729
"Stromanthe stromanthoides",1,0.0833333333333333,0.5,-0.5,1,1,1,1,1,2.75,0,0,0.0714285714285714,0.037037037037037,1677720700.50048,0,1,0.08,0.0925726807284281,0.5
