"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Booted Racket-tail",2,0.166666666666667,0.666666666666667,-0.166666666666667,0.363636363636364,0.909090909090909,0.909090909090909,0.674199862463242,0.333333333333333,1.77777777777778,0.297872340425532,0.266666666666667,0.110778443113772,0.0592592592592593,2941562359.8741,0.693147180559945,2,0.189061277086862,0.24,0.115771782604519
"Brown Inca",1,0.0833333333333333,1,0,0.727272727272727,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0945306385434312,0.04,1
"Buff-tailed Coronet",1,0.0833333333333333,0.5,-0.5,0.818181818181818,1,1,1,0.5,2.55555555555556,0,0,0.0748502994011976,0.0380952380952381,1677720700.50048,0,1,0.0945306385434312,0.08,0.5
"Collared Inca",2,0.166666666666667,0.583333333333333,-0.208333333333333,0.454545454545455,0.909090909090909,0.909090909090909,0.674199862463242,0.291666666666667,1.77777777777778,0.0141843971631206,0,0.110778443113772,0.0571428571428571,2941562359.8741,0.693147180559945,2,0.189061277086862,0.28,0
"Fawn-breasted Brilliant",1,0.0833333333333333,0.333333333333333,-0.666666666666667,0.909090909090909,1,1,1,0.333333333333333,2.55555555555556,0,0,0.0808383233532934,0.0390243902439024,1677720700.50048,0,1,0.0945306385434312,0.12,0.207518749639422
"Gorgeted Sunangel",3,0.25,1.08333333333333,0.0277777777777778,0.0909090909090909,0.818181818181818,0.818181818181818,0.522232967867094,0.361111111111111,1.66666666666667,0.184397163120567,0.152380952380952,0.119760479041916,0.0615384615384615,419430397.854167,1.09861228866811,3,0.283591915630294,0.36,0.113147192765458
"Purple-bibbed Whitetip",3,0.25,1.58333333333333,0.194444444444445,0.181818181818182,0.818181818181818,0.818181818181818,0.522232967867094,0.527777777777778,1.66666666666667,0.0957446808510638,0,0.11377245508982,0.064,419430397.854167,1.09861228866811,3,0.283591915630294,0.32,0.306573596382729
"Sparkling Violetear",1,0.0833333333333333,0.333333333333333,-0.666666666666667,1,1,1,1,0.333333333333333,2.55555555555556,0,0,0.0808383233532934,0.0390243902439024,1677720700.50048,0,1,0.0945306385434312,0.12,0.207518749639422
"Speckled Hummingbird",3,0.25,1.16666666666667,0.0555555555555556,0.272727272727273,0.818181818181818,0.818181818181818,0.522232967867094,0.388888888888889,1.77777777777778,0.170212765957447,0.152380952380952,0.110778443113772,0.0615384615384615,419430397.854167,1.09861228866811,3,0.283591915630294,0.32,0.193426403617271
"Stripe-throated Hermit",2,0.166666666666667,1.5,0.25,0.545454545454545,0.909090909090909,0.909090909090909,0.674199862463242,0.75,2.66666666666667,0,0,0.0718562874251497,0.0380952380952381,2941562359.8741,0.693147180559945,2,0.189061277086862,0.12,0.72105705434887
"Tawny-bellied Hermit",2,0.166666666666667,2,0.5,0.636363636363636,0.909090909090909,0.909090909090909,0.674199862463242,1,NA,0,0,0,NA,2941562359.8741,0.693147180559945,2,0.189061277086862,0.08,1
"Violet-tailed Sylph",4,0.333333333333333,1.25,0.0625,0,0.727272727272727,0.727272727272727,0.426401432711221,0.3125,1.44444444444444,0.237588652482269,0.428571428571429,0.125748502994012,0.08,6710885302.00018,1.38629436111989,4,0.378122554173725,0.52,0
