"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",2,0.117647058823529,0.833333333333333,-0.0833333333333333,0.388888888888889,0.9375,0.684653196881458,0.9375,1,1.94444444444444,0.00710732054015636,0.00604122245913291,0.0456586826347305,0.0237520128824477,2941562359.8741,0.693147180559945,2,0.104166666666667,0.143011795524352,0.520621228675912
"Bomarea multiflora",3,0.176470588235294,0.676190476190476,-0.107936507936508,0.222222222222222,0.875,0.540061724867322,0.875,1,1.5,0.0643212508884151,0.0627221037668799,0.0606287425149701,0.0341435185185185,419430397.854167,1.09861228866811,3,0.3125,0.214517693286528,0.129630305090749
"Columnea ciliata",2,0.117647058823529,0.533333333333333,-0.233333333333333,0.444444444444444,0.9375,0.684653196881458,0.9375,1,1.94444444444444,0,0,0.0471556886227545,0.0282567049808429,2941562359.8741,0.693147180559945,2,0.166666666666667,0.143011795524352,0.275470954453711
"Columnea mastersonii",4,0.235294117647059,1.00952380952381,0.00238095238095237,0.111111111111111,0.8125,0.450693909432999,0.8125,1,1.5,0.0713574982231699,0.0813077469793888,0.0606287425149701,0.0331088664421998,6710885302.00018,1.38629436111989,4,0.375,0.286023591048704,0.173070500892249
"Glossoloma oblongicalyx",2,0.117647058823529,0.476190476190476,-0.261904761904762,0.5,0.9375,0.684653196881458,0.9375,1,1.83333333333333,0,0,0.0516467065868263,0.029265873015873,2941562359.8741,0.693147180559945,2,0.208333333333333,0.143011795524352,0.185449023415369
"Glossoloma purpureum",4,0.235294117647059,1.00952380952381,0.00238095238095237,0.166666666666667,0.8125,0.450693909432999,0.8125,1,1.5,0.0713574982231699,0.0813077469793888,0.0606287425149701,0.0331088664421998,6710885302.00018,1.38629436111989,4,0.375,0.286023591048704,0.173070500892249
"Guzmania jaramilloi",2,0.117647058823529,0.476190476190476,-0.261904761904762,0.555555555555556,0.9375,0.684653196881458,0.9375,1,1.55555555555556,0.0546552949538024,0.0468372423596304,0.0583832335329341,0.0303497942386831,2941562359.8741,0.693147180559945,2,0.208333333333333,0.143011795524352,0.185449023415369
"Heliconia burleana",2,0.117647058823529,1.5,0.25,0.611111111111111,0.9375,0.684653196881458,0.9375,1,2.33333333333333,0,0,0.0374251497005988,0.0203168044077135,2941562359.8741,0.693147180559945,2,0.0625,0.143011795524352,0.814550976584631
"Heliconia impudica",1,0.0588235294117647,0.166666666666667,-0.833333333333333,0.833333333333333,1,1,1,1,1.94444444444444,0,0,0.0486526946107784,0.0241013071895425,1677720700.50048,0,1,0.125,0.0715058977621759,0.0792177788383982
"Macleania bullata",5,0.294117647058824,1.67619047619048,0.135238095238095,0.0555555555555556,0.75,0.387298334620742,0.75,1,1.38888888888889,0.310589907604833,0.308990760483298,0.0651197604790419,0.0351190476190476,838860790,1.6094379124341,5,0.395833333333333,0.35752948881088,0.250138245286364
"Macleania stricta",2,0.117647058823529,0.366666666666667,-0.316666666666667,0.666666666666667,0.9375,0.684653196881458,0.9375,1,1.55555555555556,0.0793532338308457,0.0750888415067519,0.0583832335329341,0.0303497942386831,2941562359.8741,0.693147180559945,2,0.229166666666667,0.143011795524352,0.0900219310383424
"Mezobromelia capituligera",2,0.117647058823529,0.476190476190476,-0.261904761904762,0.722222222222222,0.9375,0.684653196881458,0.9375,1,1.83333333333333,0,0,0.0516467065868263,0.0297979797979798,2941562359.8741,0.693147180559945,2,0.208333333333333,0.143011795524352,0.185449023415369
"Palicourea acetosoides",1,0.0588235294117647,0.5,-0.5,0.888888888888889,1,1,1,1,2.33333333333333,0,0,0.0374251497005988,0.0203168044077135,1677720700.50048,0,1,0.0416666666666667,0.0715058977621759,0.643792812891978
"Palicourea demissa",6,0.352941176470588,3.2,0.366666666666667,0,0.6875,0.338501600193165,0.6875,1,1.5,0.239516702203269,0.240227434257285,0.063622754491018,0.031517094017094,838860795.708333,1.79175946922805,6,0.375,0.429035386573056,0.432697474453975
"Palicourea lineata",3,0.176470588235294,1.36666666666667,0.122222222222222,0.277777777777778,0.875,0.540061724867322,0.875,1,1.55555555555556,0.0793532338308457,0.0750888415067519,0.0583832335329341,0.0303497942386831,419430397.854167,1.09861228866811,3,0.25,0.214517693286528,0.363918275044342
"Pitcairnia sodiroi",1,0.0588235294117647,0.166666666666667,-0.833333333333333,0.944444444444444,1,1,1,1,1.94444444444444,0,0,0.0486526946107784,0.0241013071895425,1677720700.50048,0,1,0.125,0.0715058977621759,0.0792177788383982
"Psammisia sodiroi",3,0.176470588235294,1.7,0.233333333333333,0.333333333333333,0.875,0.540061724867322,0.875,1,1.83333333333333,0.0223880597014925,0.0223880597014925,0.0501497005988024,0.0256076388888889,419430397.854167,1.09861228866811,3,0.166666666666667,0.214517693286528,0.569377447570222
"Psammisia ulbrichiana",2,0.117647058823529,0.666666666666667,-0.166666666666667,0.777777777777778,0.9375,0.684653196881458,0.9375,1,1.94444444444444,0,0,0.0486526946107784,0.0273148148148148,2941562359.8741,0.693147180559945,2,0.166666666666667,0.143011795524352,0.335172205260543
"Salvia quitensis",1,0.0588235294117647,0.2,-0.8,1,1,1,1,1,1.94444444444444,0,0,0.0471556886227545,0.0241013071895425,1677720700.50048,0,1,0.104166666666667,0.0715058977621759,0.172912524653084
