"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Booted Racket-tail",3,0.176470588235294,2,0.333333333333333,0.363636363636364,0.875,0.875,0.540061724867322,0.666666666666667,1.88888888888889,0.222222222222222,0.222222222222222,0.0876712328767123,0.0468942821883998,419430397.854167,1.09861228866811,3,0.205645756044115,0.15625,0.613147192765458
"Brown Inca",6,0.352941176470588,3.5,0.416666666666667,0.0909090909090909,0.6875,0.6875,0.338501600193165,0.583333333333333,1.55555555555556,0,0,0.112328767123288,0.0695970695970696,838860795.708333,1.79175946922805,6,0.411291512088231,0.447916666666667,0.244800288821124
"Buff-tailed Coronet",1,0.0588235294117647,0.5,-0.5,0.545454545454545,1,1,1,0.5,2.33333333333333,0,0,0.0726027397260274,0.0356472795497186,1677720700.50048,0,1,0.0685485853480385,0.0625,0.613147192765458
"Collared Inca",1,0.0588235294117647,0.166666666666667,-0.833333333333333,0.636363636363636,1,1,1,0.166666666666667,1.55555555555556,0,0,0.112328767123288,0.0521978021978022,1677720700.50048,0,1,0.0685485853480385,0.1875,0
"Green-crowned Woodnymph",1,0.0588235294117647,0.5,-0.5,0.727272727272727,1,1,1,0.5,2.77777777777778,0,0,0.0616438356164384,0.0309866811633596,1677720700.50048,0,1,0.0685485853480385,0.0625,0.613147192765458
"Fawn-breasted Brilliant",1,0.0588235294117647,1,0,0.818181818181818,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0685485853480385,0.03125,1
"Gorgeted Sunangel",4,0.235294117647059,2.16666666666667,0.291666666666667,0.181818181818182,0.8125,0.8125,0.450693909432999,0.541666666666667,1.44444444444444,0.222222222222222,0.222222222222222,0.120547945205479,0.0584615384615385,6710885302.00018,1.38629436111989,4,0.274194341392154,0.34375,0.256885213410317
"Green-crowned Brilliant",1,0.0588235294117647,0.5,-0.5,0.909090909090909,1,1,1,0.5,2.11111111111111,0,0,0.0767123287671233,0.041560335399198,1677720700.50048,0,1,0.0685485853480385,0.0625,0.613147192765458
"Green-fronted Lancebill",1,0.0588235294117647,1,0,1,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0685485853480385,0.03125,1
"Speckled Hummingbird",2,0.117647058823529,0.666666666666667,-0.166666666666667,0.454545454545455,0.9375,0.9375,0.684653196881458,0.333333333333333,1.55555555555556,0,0,0.112328767123288,0.0562130177514793,2941562359.8741,0.693147180559945,2,0.137097170696077,0.25,0.140281300147803
"Tawny-bellied Hermit",4,0.235294117647059,2,0.25,0.272727272727273,0.8125,0.8125,0.450693909432999,0.5,1.55555555555556,0,0,0.112328767123288,0.0674556213017751,6710885302.00018,1.38629436111989,4,0.274194341392154,0.375,0.162076524393122
"Violet-tailed Sylph",7,0.411764705882353,3,0.285714285714286,0,0.625,0.625,0.298807152333598,0.428571428571429,1.22222222222222,0.555555555555556,0.555555555555556,0.131506849315069,0.0762541806020067,838860799.928571,1.94591014905531,7,0.479840097436269,0.549107142857143,0
