"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",4,0.285714285714286,1.20833333333333,0.0520833333333333,0.2,0.769230769230769,0.438529009653515,0.769230769230769,1,1.46666666666667,0.197183098591549,0.157303370786517,0.0662188099808061,0.04885141029369,6710885302.00018,1.38629436111989,4,0.395348837209302,0.359559001000727,0.234375061728916
"Centropogon solanifolius",1,0.0714285714285714,0.166666666666667,-0.833333333333333,0.6,1,1,1,1,1.73333333333333,0,0,0.0566218809980806,0.0311341734618236,1677720700.50048,0,1,0.13953488372093,0.0898897502501817,0.138345833092948
"Columnea medicinalis",1,0.0714285714285714,0.166666666666667,-0.833333333333333,0.666666666666667,1,1,1,1,1.73333333333333,0,0,0.0566218809980806,0.0311341734618236,1677720700.50048,0,1,0.13953488372093,0.0898897502501817,0.138345833092948
"Gasteranthus quitensis",4,0.285714285714286,1.54166666666667,0.135416666666667,0.266666666666667,0.769230769230769,0.438529009653515,0.769230769230769,1,1.33333333333333,0.0563380281690141,0.0655430711610487,0.0719769673704415,0.0499553969669938,6710885302.00018,1.38629436111989,4,0.441860465116279,0.359559001000727,0.234375061728916
"Glossoloma oblongicalyx",1,0.0714285714285714,0.125,-0.875,0.733333333333333,1,1,1,1,1.53333333333333,0,0,0.0633397312859885,0.0331164991129509,1677720700.50048,0,1,0.186046511627907,0.0898897502501817,0
"Guzmania jaramilloi",2,0.142857142857143,0.291666666666667,-0.354166666666667,0.533333333333333,0.923076923076923,0.679366220486758,0.923076923076923,1,1.33333333333333,0.0563380281690141,0.00749063670411985,0.0719769673704415,0.0437727983324648,2941562359.8741,0.693147180559945,2,0.325581395348837,0.179779500500363,0
"Guzmania squarrosa",1,0.0714285714285714,0.25,-0.75,0.8,1,1,1,1,1.86666666666667,0,0,0.0508637236084453,0.0300751879699248,1677720700.50048,0,1,0.0930232558139535,0.0898897502501817,0.333333333333333
"Macleania bullata",5,0.357142857142857,1.36666666666667,0.0733333333333333,0.0666666666666667,0.692307692307692,0.372104203767625,0.692307692307692,1,1.26666666666667,0.240610328638498,0.117977528089888,0.0767754318618042,0.0532656943563729,838860790,1.6094379124341,5,0.488372093023256,0.449448751250908,0.167969965285281
"Macleania stricta",5,0.357142857142857,1.15833333333333,0.0316666666666667,0.133333333333333,0.692307692307692,0.372104203767625,0.692307692307692,1,1.33333333333333,0.0786384976525822,0.226591760299625,0.0719769673704415,0.0566801619433198,838860790,1.6094379124341,5,0.558139534883721,0.449448751250908,0.0839849826426405
"Meriania tomentosa",3,0.214285714285714,1.325,0.108333333333333,0.333333333333333,0.846153846153846,0.531085004543794,0.846153846153846,1,1.4,0.0316901408450704,0.00374531835205992,0.0690978886756238,0.0401913875598086,419430397.854167,1.09861228866811,3,0.325581395348837,0.269669250750545,0.326925289968833
"Mezobromelia capituligera",7,0.5,2.625,0.232142857142857,0,0.538461538461538,0.277350098112615,0.538461538461538,1,1.13333333333333,0.307511737089202,0.408239700374532,0.0806142034548944,0.0597439544807966,838860799.928571,1.94591014905531,7,0.60797342192691,0.629228251751272,0.214430647788313
"Psammisia ecuadorensis",1,0.0714285714285714,0.25,-0.75,0.866666666666667,1,1,1,1,1.86666666666667,0,0,0.0508637236084453,0.0296714941716708,1677720700.50048,0,1,0.0930232558139535,0.0898897502501817,0.333333333333333
"Psammisia sodiroi",3,0.214285714285714,0.575,-0.141666666666667,0.4,0.846153846153846,0.531085004543794,0.846153846153846,1,1.4,0.0316901408450704,0.0131086142322097,0.0690978886756238,0.0475382003395586,419430397.854167,1.09861228866811,3,0.395348837209302,0.269669250750545,0.0739813576080139
"Renealmia sessilifolia",1,0.0714285714285714,0.25,-0.75,0.933333333333333,1,1,1,1,1.86666666666667,0,0,0.0508637236084453,0.0296714941716708,1677720700.50048,0,1,0.0930232558139535,0.0898897502501817,0.333333333333333
"Sarcopera anomala",3,0.214285714285714,2.5,0.5,0.466666666666667,0.846153846153846,0.531085004543794,0.846153846153846,1,2.4,0,0,0.0393474088291747,0.0253355451666415,419430397.854167,1.09861228866811,3,0.0930232558139535,0.269669250750545,0.87352803381959
"Tillandsia complanata",1,0.0714285714285714,0.2,-0.8,1,1,1,1,1,1.8,0,0,0.053742802303263,0.0304900181488203,1677720700.50048,0,1,0.116279069767442,0.0898897502501817,0.226023968370879
