"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Booted Racket-tail",2,0.125,0.583333333333333,-0.208333333333333,0.538461538461538,0.933333333333333,0.933333333333333,0.683130051063973,0.291666666666667,1.61538461538462,0.34375,0.265060240963855,0.0699481865284974,0.0362410450906026,2941562359.8741,0.693147180559945,2,0.156157176531868,0.162790697674419,0.301079217333501
"Brown Inca",4,0.25,2.34285714285714,0.335714285714286,0.230769230769231,0.8,0.8,0.447213595499958,0.585714285714286,1.61538461538462,0.00260416666666667,0,0.0751295336787565,0.0395675178283874,6710885302.00018,1.38629436111989,4,0.312314353063736,0.325581395348837,0.457288282289725
"Buff-tailed Coronet",1,0.0625,0.333333333333333,-0.666666666666667,0.692307692307692,1,1,1,0.333333333333333,2,0,0,0.055699481865285,0.0295685061028021,1677720700.50048,0,1,0.078078588265934,0.0697674418604651,0.43542496594642
"Collared Inca",4,0.25,1.54285714285714,0.135714285714286,0.307692307692308,0.8,0.8,0.447213595499958,0.385714285714286,1.53846153846154,0.0127604166666667,0.0240963855421687,0.0790155440414508,0.0478975215817321,6710885302.00018,1.38629436111989,4,0.312314353063736,0.418604651162791,0.211613091310184
"Fawn-breasted Brilliant",1,0.0625,0.333333333333333,-0.666666666666667,0.769230769230769,1,1,1,0.333333333333333,2.46153846153846,0,0,0.0479274611398964,0.022878425113062,1677720700.50048,0,1,0.078078588265934,0.0697674418604651,0.43542496594642
"Gorgeted Sunangel",5,0.3125,2.06666666666667,0.213333333333333,0.153846153846154,0.733333333333333,0.733333333333333,0.382970843102535,0.413333333333333,1.53846153846154,0.053125,0.00602409638554217,0.0790155440414508,0.0476190476190476,838860790,1.6094379124341,5,0.39039294132967,0.395348837209302,0.31764587038805
"Green-crowned Brilliant",1,0.0625,0.142857142857143,-0.857142857142857,0.846153846153846,1,1,1,0.142857142857143,1.69230769230769,0,0,0.0712435233160622,0.0331598226335068,1677720700.50048,0,1,0.078078588265934,0.162790697674419,0
"Green-fronted Lancebill",2,0.125,0.342857142857143,-0.328571428571429,0.615384615384615,0.933333333333333,0.933333333333333,0.683130051063973,0.171428571428571,1.61538461538462,0.00260416666666667,0,0.0751295336787565,0.0395675178283874,2941562359.8741,0.693147180559945,2,0.156157176531868,0.27906976744186,0
"Purple-bibbed Whitetip",3,0.1875,0.592857142857143,-0.135714285714286,0.461538461538462,0.866666666666667,0.866666666666667,0.53748384988657,0.197619047619048,1.30769230769231,0.129947916666667,0.036144578313253,0.0854922279792746,0.0511904761904762,419430397.854167,1.09861228866811,3,0.234235764797802,0.372093023255814,0.0432048012136106
"Sparkling Violetear",1,0.0625,0.333333333333333,-0.666666666666667,0.923076923076923,1,1,1,0.333333333333333,2.46153846153846,0,0,0.0479274611398964,0.022878425113062,1677720700.50048,0,1,0.078078588265934,0.0697674418604651,0.43542496594642
"Speckled Hummingbird",4,0.25,1.03333333333333,0.00833333333333333,0.384615384615385,0.8,0.8,0.447213595499958,0.258333333333333,1.46153846153846,0.0859375,0.0180722891566265,0.077720207253886,0.0515124288709194,6710885302.00018,1.38629436111989,4,0.312314353063736,0.372093023255814,0.16339921920593
"Stripe-throated Hermit",1,0.0625,0.25,-0.75,1,1,1,1,0.25,1.92307692307692,0,0,0.0595854922279793,0.0307912638739706,1677720700.50048,0,1,0.078078588265934,0.0930232558139535,0.287585625783956
"Tawny-bellied Hermit",6,0.375,3.09285714285714,0.348809523809524,0.0769230769230769,0.666666666666667,0.666666666666667,0.333333333333333,0.51547619047619,1.46153846153846,0.0518229166666667,0.180722891566265,0.0829015544041451,0.0521686381558993,838860795.708333,1.79175946922805,6,0.468471529595604,0.465116279069767,0.37640574155006
"Violet-tailed Sylph",8,0.5,3.00952380952381,0.251190476190476,0,0.533333333333333,0.533333333333333,0.258198889747161,0.376190476190476,1.15384615384615,0.317447916666667,0.469879518072289,0.0932642487046632,0.0597844977407021,13421770604.0004,2.07944154167984,8,0.624628706127472,0.636627906976744,0.179370165815114
