"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Booted Racket-tail",2,0.181818181818182,0.833333333333333,-0.0833333333333333,0.4,0.9,0.9,0.670820393249937,0.416666666666667,2.1,0.160714285714286,0.160714285714286,0.0856660231660232,0.041407867494824,2941562359.8741,0.693147180559945,2,0.212209257333873,0.208333333333333,0.401895995498156
"Brown Inca",2,0.181818181818182,0.45,-0.275,0.5,0.9,0.9,0.670820393249937,0.225,1.6,0.0625,0.0625,0.106177606177606,0.0599700149925038,2941562359.8741,0.693147180559945,2,0.212209257333873,0.375,0
"Buff-tailed Coronet",1,0.0909090909090909,0.5,-0.5,0.7,1,1,1,0.5,2.8,0,0,0.0632239382239382,0.031055900621118,1677720700.50048,0,1,0.106104628666936,0.0833333333333333,0.569323441926607
"Collared Inca",3,0.272727272727273,0.95,-0.0166666666666666,0.2,0.8,0.8,0.516397779494322,0.316666666666667,1.5,0.160714285714286,0.178571428571429,0.113416988416988,0.062111801242236,419430397.854167,1.09861228866811,3,0.318313886000809,0.458333333333333,0.0990305290495895
"Gorgeted Sunangel",4,0.363636363636364,2.7,0.425,0,0.7,0.7,0.418330013267038,0.675,1.9,0.160714285714286,0.160714285714286,0.100144787644788,0.045766590389016,6710885302.00018,1.38629436111989,4,0.424418514667746,0.375,0.519041448694803
"Green-fronted Lancebill",1,0.0909090909090909,0.2,-0.8,0.8,1,1,1,0.2,2,0,0,0.0929054054054054,0.0434782608695652,1677720700.50048,0,1,0.106104628666936,0.208333333333333,0
"Sparkling Violetear",1,0.0909090909090909,0.5,-0.5,0.9,1,1,1,0.5,3,0,0,0.0583976833976834,0.0289855072463768,1677720700.50048,0,1,0.106104628666936,0.0833333333333333,0.569323441926607
"Speckled Hummingbird",2,0.181818181818182,0.833333333333333,-0.0833333333333333,0.6,0.9,0.9,0.670820393249937,0.416666666666667,1.8,0.0446428571428571,0.0446428571428571,0.0916988416988417,0.051150895140665,2941562359.8741,0.693147180559945,2,0.212209257333873,0.208333333333333,0.401895995498156
"Tawny-bellied Hermit",4,0.363636363636364,2.45,0.3625,0.1,0.7,0.7,0.418330013267038,0.6125,1.6,0.0625,0.0625,0.106177606177606,0.0599700149925038,6710885302.00018,1.38629436111989,4,0.424418514667746,0.458333333333333,0.374258498080845
"Violet-tailed Sylph",3,0.272727272727273,1.08333333333333,0.0277777777777778,0.3,0.8,0.8,0.516397779494322,0.361111111111111,1.5,0.348214285714286,0.330357142857143,0.113416988416988,0.0579710144927536,419430397.854167,1.09861228866811,3,0.318313886000809,0.375,0.223794240555285
"White-sided Flowerpiercer",1,0.0909090909090909,0.5,-0.5,1,1,1,1,0.5,2.4,0,0,0.0687741312741313,0.036231884057971,1677720700.50048,0,1,0.106104628666936,0.0833333333333333,0.569323441926607
