"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",1,0.1,0.333333333333333,-0.666666666666667,0.461538461538462,1,1,1,1,1,0,0,0.0379746835443038,NA,1677720700.50048,0,1,0.136363636363636,0.120787906951899,0.386852807234542
"Calathea ischnosiphonoides",1,0.1,0.333333333333333,-0.666666666666667,0.538461538461538,1,1,1,1,1,0,0,0.0379746835443038,NA,1677720700.50048,0,1,0.136363636363636,0.120787906951899,0.386852807234542
"Centropogon solanifolius",2,0.2,0.666666666666667,-0.166666666666667,0.153846153846154,0.888888888888889,0.666666666666667,0.888888888888889,1,1.14285714285714,0.5,0.5,0.123417721518987,0.10625,2941562359.8741,0.693147180559945,2,0.363636363636364,0.241575813903797,0.140281300147803
"Columnea ciliata",1,0.1,0.5,-0.5,0.615384615384615,1,1,1,1,2,0,0,0.0727848101265823,0.0607142857142857,1677720700.50048,0,1,0.0909090909090909,0.120787906951899,0.613147192765458
"Drymonia tenuis",1,0.1,0.166666666666667,-0.833333333333333,0.692307692307692,1,1,1,1,1.28571428571429,0,0,0.113924050632911,0.0944444444444444,1677720700.50048,0,1,0.272727272727273,0.120787906951899,0
"Fuchsia macrostigma",3,0.3,2.5,0.5,0,0.777777777777778,0.509175077217316,0.777777777777778,1,2,0,0,0.0727848101265823,0.0653846153846154,419430397.854167,1.09861228866811,3,0.181818181818182,0.362363720855696,0.82623465712856
"Justicia secunda",1,0.1,0.5,-0.5,0.769230769230769,1,1,1,1,1,0,0,0.0189873417721519,NA,1677720700.50048,0,1,0.0909090909090909,0.120787906951899,0.613147192765458
"Kohleria affinis",2,0.2,0.5,-0.25,0.230769230769231,0.888888888888889,0.666666666666667,0.888888888888889,1,1.28571428571429,0,0,0.113924050632911,0.113333333333333,2941562359.8741,0.693147180559945,2,0.409090909090909,0.241575813903797,0
"Mezobromelia capituligera",3,0.3,1,9.25185853854297e-18,0.0769230769230769,0.777777777777778,0.509175077217316,0.777777777777778,1,1.14285714285714,0.5,0.5,0.123417721518987,0.121428571428571,419430397.854167,1.09861228866811,3,0.5,0.362363720855696,0.101646209504747
"Palicourea acetosoides",2,0.2,2,0.5,0.307692307692308,0.888888888888889,0.666666666666667,0.888888888888889,1,NA,0,0,0,NA,2941562359.8741,0.693147180559945,2,0.0909090909090909,0.241575813903797,1
"Palicourea demissa",1,0.1,0.333333333333333,-0.666666666666667,0.846153846153846,1,1,1,1,1,0,0,0.0379746835443038,NA,1677720700.50048,0,1,0.136363636363636,0.120787906951899,0.386852807234542
"Palicourea lineata",1,0.1,0.5,-0.5,0.923076923076923,1,1,1,1,1,0,0,0.0189873417721519,NA,1677720700.50048,0,1,0.0909090909090909,0.120787906951899,0.613147192765458
"Pitcairnia squarrosa",1,0.1,0.166666666666667,-0.833333333333333,1,1,1,1,1,1.28571428571429,0,0,0.113924050632911,0.0944444444444444,1677720700.50048,0,1,0.272727272727273,0.120787906951899,0
"Renealmia sessilifolia",2,0.2,0.5,-0.25,0.384615384615385,0.888888888888889,0.666666666666667,0.888888888888889,1,1.28571428571429,0,0,0.113924050632911,0.113333333333333,2941562359.8741,0.693147180559945,2,0.409090909090909,0.241575813903797,0
