"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Booted Racket-tail",1,0.25,0.5,-0.5,0.333333333333333,1,1,1,0.5,1,0,0,0.5,1,1677720700.50048,0,1,0.263901582154579,0.4,0
"Green-crowned Woodnymph",1,0.25,0.5,-0.5,0.666666666666667,1,1,1,0.5,1,0,0,0.5,1,1677720700.50048,0,1,0.263901582154579,0.4,0
"Stripe-throated Hermit",1,0.25,1,0,1,1,1,1,1,NA,0,NA,0,NA,1677720700.50048,0,1,0.263901582154579,0.2,1
"Tawny-bellied Hermit",2,0.5,2,0.5,0,0.666666666666667,0.666666666666667,0.577350269189626,1,NA,0,NA,0,NA,2941562359.8741,0.693147180559945,2,0.527803164309158,0.4,1
