"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Burmeistera multiflora",1,0.1,0.2,-0.8,0.4,1,1,1,1,1.42857142857143,0,0,0.126923076923077,0.0888888888888889,1677720700.50048,0,1,0.263157894736842,0.12454034993132,0
"Centropogon solanifolius",1,0.1,0.25,-0.75,0.5,1,1,1,1,1.71428571428571,0,0,0.111538461538462,0.0740740740740741,1677720700.50048,0,1,0.210526315789474,0.12454034993132,0.138646883853214
"Drymonia tenuis",1,0.1,0.2,-0.8,0.6,1,1,1,1,1.42857142857143,0,0,0.126923076923077,0.0888888888888889,1677720700.50048,0,1,0.263157894736842,0.12454034993132,0
"Fuchsia macrostigma",3,0.3,0.95,-0.0166666666666666,0,0.777777777777778,0.509175077217316,0.777777777777778,1,1.14285714285714,0.285714285714286,0.285714285714286,0.15,0.121212121212121,419430397.854167,1.09861228866811,3,0.578947368421053,0.373621049793961,0
"Gasteranthus pansamalanus",1,0.1,0.25,-0.75,0.7,1,1,1,1,1.71428571428571,0,0,0.111538461538462,0.0740740740740741,1677720700.50048,0,1,0.210526315789474,0.12454034993132,0.138646883853214
"Glossoloma oblongicalyx",3,0.3,0.95,-0.0166666666666666,0.1,0.777777777777778,0.509175077217316,0.777777777777778,1,1.14285714285714,0.285714285714286,0.285714285714286,0.15,0.121212121212121,419430397.854167,1.09861228866811,3,0.578947368421053,0.373621049793961,0
"Kohleria affinis",1,0.1,0.5,-0.5,0.8,1,1,1,1,2.14285714285714,0,0,0.0846153846153846,0.0592592592592593,1677720700.50048,0,1,0.105263157894737,0.12454034993132,0.569323441926607
"Palicourea acetosoides",3,0.3,1.7,0.233333333333333,0.2,0.777777777777778,0.509175077217316,0.777777777777778,1,1.28571428571429,0.428571428571429,0.428571428571429,0.138461538461538,0.0987654320987654,419430397.854167,1.09861228866811,3,0.421052631578947,0.373621049793961,0.375803649418215
"Palicourea demissa",3,0.3,3,0.666666666666667,0.3,0.777777777777778,0.509175077217316,0.777777777777778,1,NA,0,NA,0,NA,419430397.854167,1.09861228866811,3,0.157894736842105,0.373621049793961,1
"Palicourea lineata",1,0.1,1,0,0.9,1,1,1,1,NA,0,NA,0,NA,1677720700.50048,0,1,0.0526315789473684,0.12454034993132,1
"Pitcairnia nigra",1,0.1,1,0,1,1,1,1,1,NA,0,NA,0,NA,1677720700.50048,0,1,0.0526315789473684,0.12454034993132,1
