"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Andean Emerald",1,0.0416666666666667,0.0714285714285714,-0.928571428571429,0.736842105263158,1,1,1,0.0714285714285714,1.31578947368421,0,0,0.050314465408805,0.0337374802319452,1677720700.50048,0,1,0.0577633305573163,0.194444444444444,0
"Booted Racket-tail",4,0.166666666666667,2.32142857142857,0.330357142857143,0.315789473684211,0.869565217391304,0.869565217391304,0.466252404120157,0.580357142857143,1.26315789473684,0.0118727598566308,0,0.0518867924528302,0.0415584415584416,6710885302.00018,1.38629436111989,4,0.231053322229265,0.277777777777778,0.48418342934823
"Brown Inca",8,0.333333333333333,2.40952380952381,0.176190476190476,0.0526315789473684,0.695652173913043,0.695652173913043,0.294883912309794,0.301190476190476,1.36842105263158,0.10179211469534,0.121255349500713,0.0487421383647799,0.0507372760424925,13421770604.0004,2.07944154167984,8,0.462106644458531,0.444444444444444,0.229256212539033
"Buff-tailed Coronet",2,0.0833333333333333,0.321428571428571,-0.339285714285714,0.526315789473684,0.956521739130435,0.956521739130435,0.691564074808125,0.160714285714286,1.15789473684211,0.184453405017921,0,0.0550314465408805,0.0368069933287325,2941562359.8741,0.693147180559945,2,0.115526661114633,0.25,0.122054472695559
"Collared Inca",2,0.0833333333333333,0.342857142857143,-0.328571428571429,0.578947368421053,0.956521739130435,0.956521739130435,0.691564074808125,0.171428571428571,1.63157894736842,0.0104838709677419,0,0.0408805031446541,0.0339883165161976,2941562359.8741,0.693147180559945,2,0.115526661114633,0.166666666666667,0.224564170186808
"Green-crowned Woodnymph",1,0.0416666666666667,0.0714285714285714,-0.928571428571429,0.789473684210526,1,1,1,0.0714285714285714,1.31578947368421,0,0,0.050314465408805,0.0337374802319452,1677720700.50048,0,1,0.0577633305573163,0.194444444444444,0
"Fawn-breasted Brilliant",4,0.166666666666667,0.747619047619048,-0.0630952380952381,0.368421052631579,0.869565217391304,0.869565217391304,0.466252404120157,0.186904761904762,1.05263157894737,0.216538658474142,0.0263908701854494,0.0581761006289308,0.0505130228887135,6710885302.00018,1.38629436111989,4,0.231053322229265,0.402777777777778,0.0654582112808888
"Gorgeted Sunangel",5,0.208333333333333,2.59285714285714,0.318571428571429,0.210526315789474,0.826086956521739,0.826086956521739,0.40646942234853,0.518571428571429,1.57894736842105,0.0193548387096774,0.0135520684736091,0.0424528301886792,0.0392397302268547,838860790,1.6094379124341,5,0.288816652786582,0.25,0.475035079773873
"Green-crowned Brilliant",3,0.125,1.57142857142857,0.190476190476191,0.473684210526316,0.91304347826087,0.91304347826087,0.551677284367371,0.523809523809524,1.26315789473684,0.0151497695852535,0,0.0518867924528302,0.0347901717764732,419430397.854167,1.09861228866811,3,0.173289991671949,0.236111111111111,0.462062248144053
"Green-fronted Lancebill",1,0.0416666666666667,0.142857142857143,-0.857142857142857,0.842105263157895,1,1,1,0.142857142857143,1.68421052631579,0,0,0.0393081761006289,0.025974025974026,1677720700.50048,0,1,0.0577633305573163,0.0972222222222222,0.262649535037193
"Purple-bibbed Whitetip",2,0.0833333333333333,0.271428571428571,-0.364285714285714,0.631578947368421,0.956521739130435,0.956521739130435,0.691564074808125,0.135714285714286,1.21052631578947,0.0270225294418843,0,0.0534591194968553,0.0417482061317678,2941562359.8741,0.693147180559945,2,0.115526661114633,0.263888888888889,0.0733859592650315
"Rufous-tailed Hummingbird",1,0.0416666666666667,0.0714285714285714,-0.928571428571429,0.894736842105263,1,1,1,0.0714285714285714,1.31578947368421,0,0,0.050314465408805,0.0337374802319452,1677720700.50048,0,1,0.0577633305573163,0.194444444444444,0
"Sparkling Violetear",1,0.0416666666666667,0.0714285714285714,-0.928571428571429,0.947368421052632,1,1,1,0.0714285714285714,1.31578947368421,0,0,0.050314465408805,0.0337374802319452,1677720700.50048,0,1,0.0577633305573163,0.194444444444444,0
"Speckled Hummingbird",2,0.0833333333333333,0.45,-0.275,0.684210526315789,0.956521739130435,0.956521739130435,0.691564074808125,0.225,1.73684210526316,0.00483870967741936,0,0.0377358490566038,0.033150315963949,2941562359.8741,0.693147180559945,2,0.115526661114633,0.125,0.346618642882367
"Stripe-throated Hermit",5,0.208333333333333,2.1047619047619,0.220952380952381,0.263157894736842,0.826086956521739,0.826086956521739,0.40646942234853,0.420952380952381,1.21052631578947,0.0270225294418843,0,0.0534591194968553,0.0471281296023564,838860790,1.6094379124341,5,0.288816652786582,0.347222222222222,0.358326329290148
