"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",6,0.4,0.781623931623932,-0.0363960113960114,0.0714285714285714,0.642857142857143,0.327326835353989,0.642857142857143,1,1.03571428571429,0.131259384786992,0.378456747930432,0.0422860071758073,0.0395097564908886,838860795.708333,1.79175946922805,6,0.674157303370786,0.511760762240812,0.0498438453780417
"Bomarea multiflora",3,0.2,0.41025641025641,-0.196581196581197,0.321428571428571,0.857142857142857,0.534522483824849,0.857142857142857,1,1.39285714285714,0.0129526063575143,0,0.0345976422347514,0.0256934612762834,419430397.854167,1.09861228866811,3,0.280898876404494,0.255880381120406,0.192563959098522
"Centropogon solanifolius",4,0.266666666666667,0.487179487179487,-0.128205128205128,0.178571428571429,0.785714285714286,0.443202630213959,0.785714285714286,1,1.21428571428571,0.03506408383709,0.0158730158730159,0.0384418247052793,0.0327190170940171,6710885302.00018,1.38629436111989,4,0.471910112359551,0.341173841493875,0.0923923219300356
"Columnea ciliata",2,0.133333333333333,0.16025641025641,-0.419871794871795,0.535714285714286,0.928571428571429,0.681385143869247,0.928571428571429,1,1.32142857142857,0.0217171376680579,0.00131237183868763,0.0361353152229626,0.0247081663010867,2941562359.8741,0.693147180559945,2,0.280898876404494,0.170586920746937,0.0156031750569829
"Columnea mastersonii",2,0.133333333333333,0.576923076923077,-0.211538461538462,0.571428571428571,0.928571428571429,0.681385143869247,0.928571428571429,1,1.57142857142857,0.00286608415442771,0.000425305688463583,0.0312660174269605,0.0185722136941649,2941562359.8741,0.693147180559945,2,0.168539325842697,0.170586920746937,0.36488092278634
"Drymonia collegarum",3,0.2,0.403846153846154,-0.198717948717949,0.357142857142857,0.857142857142857,0.534522483824849,0.857142857142857,1,1.35714285714286,0.0117177301226381,0.000425305688463583,0.035366478728857,0.0276437900200276,419430397.854167,1.09861228866811,3,0.337078651685393,0.255880381120406,0.144273193607726
"Drymonia tenuis",2,0.133333333333333,0.576923076923077,-0.211538461538462,0.607142857142857,0.928571428571429,0.681385143869247,0.928571428571429,1,1.53571428571429,0.0033544505937144,0,0.0315222962583291,0.0183685710001499,2941562359.8741,0.693147180559945,2,0.168539325842697,0.170586920746937,0.36488092278634
"Drymonia teuscheri",2,0.133333333333333,0.194444444444444,-0.402777777777778,0.642857142857143,0.928571428571429,0.681385143869247,0.928571428571429,1,1.39285714285714,0.0319751652573738,0.0025518341307815,0.0345976422347514,0.0249287749287749,2941562359.8741,0.693147180559945,2,0.235955056179775,0.170586920746937,0.0872858340255882
"Glossoloma oblongicalyx",2,0.133333333333333,0.41025641025641,-0.294871794871795,0.678571428571429,0.928571428571429,0.681385143869247,0.928571428571429,1,1.5,0.00304126684494783,0,0.0322911327524346,0.0187804223678663,2941562359.8741,0.693147180559945,2,0.179775280898876,0.170586920746937,0.285841329484303
"Guzmania jaramilloi",2,0.133333333333333,0.188034188034188,-0.405982905982906,0.714285714285714,0.928571428571429,0.681385143869247,0.928571428571429,1,1.32142857142857,0.0506766239895074,0.00637958532695375,0.0361353152229626,0.0242082901042439,2941562359.8741,0.693147180559945,2,0.247191011235955,0.170586920746937,0.0716826589686053
