"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",1,0.0909090909090909,0.25,-0.75,0.642857142857143,1,1,1,1,2,0,0,0.0620957309184993,0.0336734693877551,1677720700.50048,0,1,0.137931034482759,0.105357561269196,0.138646883853214
"Bomarea pardina",1,0.0909090909090909,0.5,-0.5,0.714285714285714,1,1,1,1,2.35714285714286,0,0,0.0504527813712807,0.029010989010989,1677720700.50048,0,1,0.0689655172413793,0.105357561269196,0.569323441926607
"Centropogon solanifolius",2,0.181818181818182,0.4,-0.3,0.285714285714286,0.9,0.670820393249937,0.9,1,1.57142857142857,0.0932343234323433,0.0965346534653465,0.0802069857697283,0.0448979591836735,2941562359.8741,0.693147180559945,2,0.344827586206897,0.210715122538392,0
"Columnea ciliata",3,0.272727272727273,1.7,0.233333333333333,0.0714285714285714,0.8,0.516397779494322,0.8,1,1.85714285714286,0.0528052805280528,0.0462046204620462,0.0698576972833118,0.0362637362637363,419430397.854167,1.09861228866811,3,0.275862068965517,0.316072683807589,0.5
"Columnea strigosa",2,0.181818181818182,0.4,-0.3,0.357142857142857,0.9,0.670820393249937,0.9,1,1.57142857142857,0.0932343234323433,0.0965346534653465,0.0802069857697283,0.0448979591836735,2941562359.8741,0.693147180559945,2,0.344827586206897,0.210715122538392,0
"Drymonia tenuis",3,0.272727272727273,0.866666666666667,-0.0444444444444444,0.142857142857143,0.8,0.516397779494322,0.8,1,1.57142857142857,0.165841584158416,0.182343234323432,0.0802069857697283,0.0438538205980066,419430397.854167,1.09861228866811,3,0.379310344827586,0.316072683807589,0.173393743112328
"Fuchsia macrostigma",1,0.0909090909090909,0.2,-0.8,0.785714285714286,1,1,1,1,2.21428571428571,0,0,0.0614489003880983,0.0309133489461358,1677720700.50048,0,1,0.172413793103448,0.105357561269196,0
"Gasteranthus quitensis",3,0.272727272727273,1.08333333333333,0.0277777777777778,0.214285714285714,0.8,0.516397779494322,0.8,1,1.57142857142857,0.155115511551155,0.138613861386139,0.0776196636481242,0.0428571428571429,419430397.854167,1.09861228866811,3,0.310344827586207,0.316072683807589,0.309894379144197
"Heliconia griggsiana",1,0.0909090909090909,0.2,-0.8,0.857142857142857,1,1,1,1,2.21428571428571,0,0,0.0614489003880983,0.0309133489461358,1677720700.50048,0,1,0.172413793103448,0.105357561269196,0
"Meriania tomentosa",1,0.0909090909090909,0.333333333333333,-0.666666666666667,0.928571428571429,1,1,1,1,2.42857142857143,0,0,0.0523932729624838,0.0277310924369748,1677720700.50048,0,1,0.103448275862069,0.105357561269196,0.317393805514015
"Mezobromelia capituligera",4,0.363636363636364,1.95,0.2375,0,0.7,0.418330013267038,0.7,1,1.42857142857143,0.293729372937294,0.293729372937294,0.0853816300129366,0.0483516483516484,6710885302.00018,1.38629436111989,4,0.413793103448276,0.421430245076785,0.353257339229739
"Palicourea acetosoides",2,0.181818181818182,1.2,0.1,0.428571428571429,0.9,0.670820393249937,0.9,1,1.78571428571429,0,0,0.0685640362225097,0.0384839650145773,2941562359.8741,0.693147180559945,2,0.206896551724138,0.210715122538392,0.5
"Palicourea demissa",2,0.181818181818182,0.75,-0.125,0.5,0.9,0.670820393249937,0.9,1,1.92857142857143,0.128712871287129,0.128712871287129,0.0659767141009056,0.0349206349206349,2941562359.8741,0.693147180559945,2,0.206896551724138,0.210715122538392,0.35398516288991
"Pitcairnia nigra",1,0.0909090909090909,0.5,-0.5,1,1,1,1,1,2.85714285714286,0,0,0.0433376455368693,0.0235714285714286,1677720700.50048,0,1,0.0689655172413793,0.105357561269196,0.569323441926607
"Renealmia sessilifolia",2,0.181818181818182,0.666666666666667,-0.166666666666667,0.571428571428571,0.9,0.670820393249937,0.9,1,2.07142857142857,0.0173267326732673,0.0173267326732673,0.0608020698576973,0.0377142857142857,2941562359.8741,0.693147180559945,2,0.206896551724138,0.210715122538392,0.317393805514015
