"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Booted Racket-tail",2,0.222222222222222,1,0,0.125,0.875,0.875,0.661437827766148,0.5,1,0.333333333333333,0.333333333333333,0.133333333333333,NA,2941562359.8741,0.693147180559945,2,0.243307269066022,0.285714285714286,0.226294385530917
"Buff-tailed Coronet",1,0.111111111111111,0.5,-0.5,0.5,1,1,1,0.5,1.66666666666667,0,0,0.133333333333333,0.2,1677720700.50048,0,1,0.121653634533011,0.142857142857143,0.369070246428542
"Collared Inca",3,0.333333333333333,2.33333333333333,0.444444444444444,0,0.75,0.75,0.5,0.777777777777778,1.33333333333333,0,0,0.166666666666667,0.25,419430397.854167,1.09861228866811,3,0.364960903599033,0.357142857142857,0.557885891302259
"Gorgeted Sunangel",2,0.222222222222222,0.833333333333333,-0.0833333333333333,0.25,0.875,0.875,0.661437827766148,0.416666666666667,1,0.666666666666667,0.666666666666667,0.2,0.333333333333333,2941562359.8741,0.693147180559945,2,0.243307269066022,0.357142857142857,0
"Purple-bibbed Whitetip",1,0.111111111111111,0.5,-0.5,0.625,1,1,1,0.5,1.5,0,0,0.1,NA,1677720700.50048,0,1,0.121653634533011,0.142857142857143,0.369070246428542
"Sparkling Violetear",1,0.111111111111111,0.5,-0.5,0.75,1,1,1,0.5,1.5,0,0,0.1,NA,1677720700.50048,0,1,0.121653634533011,0.142857142857143,0.369070246428542
"Stripe-throated Hermit",2,0.222222222222222,2,0.5,0.375,0.875,0.875,0.661437827766148,1,NA,0,0,0,NA,2941562359.8741,0.693147180559945,2,0.243307269066022,0.142857142857143,1
"Tawny-bellied Hermit",1,0.111111111111111,1,0,0.875,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.121653634533011,0.0714285714285714,1
"Violet-tailed Sylph",1,0.111111111111111,0.333333333333333,-0.666666666666667,1,1,1,1,0.333333333333333,1.33333333333333,0,0,0.166666666666667,0.25,1677720700.50048,0,1,0.121653634533011,0.214285714285714,0
