"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Andean Emerald",1,0.0526315789473684,0.166666666666667,-0.833333333333333,0.625,1,1,1,0.166666666666667,2.0625,0,0,0.059156378600823,0.028704519702883,1677720700.50048,0,1,0.0603807516114164,0.133333333333333,0
"Booted Racket-tail",3,0.157894736842105,1.16666666666667,0.0555555555555556,0.25,0.888888888888889,0.888888888888889,0.544331053951817,0.388888888888889,1.625,0.104166666666667,0.0255474452554745,0.0699588477366255,0.0334556126192223,419430397.854167,1.09861228866811,3,0.181142254834249,0.222222222222222,0.293735943699438
"Brown Inca",2,0.105263157894737,0.7,-0.15,0.4375,0.944444444444444,0.944444444444444,0.687184270936277,0.35,1.9375,0.110294117647059,0.109489051094891,0.0606995884773663,0.0294003868471954,2941562359.8741,0.693147180559945,2,0.120761503222833,0.155555555555556,0.323007507471155
"Buff-tailed Coronet",6,0.315789473684211,3.5,0.416666666666667,0.0625,0.722222222222222,0.722222222222222,0.346944333244355,0.583333333333333,1.5625,0.221813725490196,0.222627737226277,0.0730452674897119,0.0418195157740279,838860795.708333,1.79175946922805,6,0.362284509668498,0.333333333333333,0.451403280140651
"Collared Inca",3,0.157894736842105,1.03333333333333,0.0111111111111111,0.3125,0.888888888888889,0.888888888888889,0.544331053951817,0.344444444444444,2,0,0,0.0576131687242798,0.0388085106382979,419430397.854167,1.09861228866811,3,0.181142254834249,0.222222222222222,0.244146390437771
"Green-crowned Woodnymph",1,0.0526315789473684,0.166666666666667,-0.833333333333333,0.6875,1,1,1,0.166666666666667,2.0625,0,0,0.059156378600823,0.028704519702883,1677720700.50048,0,1,0.0603807516114164,0.133333333333333,0
"Fawn-breasted Brilliant",1,0.0526315789473684,0.166666666666667,-0.833333333333333,0.75,1,1,1,0.166666666666667,2.0625,0,0,0.059156378600823,0.028704519702883,1677720700.50048,0,1,0.0603807516114164,0.133333333333333,0
"Gorgeted Sunangel",5,0.263157894736842,1.7,0.14,0.125,0.777777777777778,0.777777777777778,0.394405318873308,0.34,1.5,0.26593137254902,0.317518248175182,0.0740740740740741,0.0449172576832151,838860790,1.6094379124341,5,0.301903758057082,0.355555555555556,0.164044597659167
"Green-fronted Lancebill",2,0.105263157894737,1.2,0.1,0.5,0.944444444444444,0.944444444444444,0.687184270936277,0.6,2,0,0,0.0576131687242798,0.0283687943262411,2941562359.8741,0.693147180559945,2,0.120761503222833,0.133333333333333,0.526802554561661
"Hoary Puffleg",1,0.0526315789473684,0.333333333333333,-0.666666666666667,0.8125,1,1,1,0.333333333333333,2.3125,0,0,0.0483539094650206,0.0256670043904086,1677720700.50048,0,1,0.0603807516114164,0.0666666666666667,0.386852807234542
"Rufous-tailed Hummingbird",1,0.0526315789473684,0.5,-0.5,0.875,1,1,1,0.5,2.5,0,0,0.0437242798353909,0.0235488535426565,1677720700.50048,0,1,0.0603807516114164,0.0444444444444444,0.613147192765458
"Speckled Hummingbird",1,0.0526315789473684,0.333333333333333,-0.666666666666667,0.9375,1,1,1,0.333333333333333,2,0,0,0.0534979423868313,0.0269503546099291,1677720700.50048,0,1,0.0603807516114164,0.0666666666666667,0.386852807234542
"Stripe-throated Hermit",5,0.263157894736842,2.33333333333333,0.266666666666667,0.1875,0.777777777777778,0.777777777777778,0.394405318873308,0.466666666666667,1.6875,0.0919117647058823,0.12043795620438,0.0689300411522634,0.0381973529904507,838860790,1.6094379124341,5,0.301903758057082,0.333333333333333,0.300864971870845
"Tawny-bellied Hermit",7,0.368421052631579,3.2,0.314285714285714,0,0.666666666666667,0.666666666666667,0.308606699924184,0.457142857142857,1.625,0.182598039215686,0.197080291970803,0.0699588477366255,0.0429297684051968,838860799.928571,1.94591014905531,7,0.422665261279915,0.422222222222222,0.2926258091487
"Violet-tailed Sylph",2,0.105263157894737,0.833333333333333,-0.0833333333333333,0.5625,0.944444444444444,0.944444444444444,0.687184270936277,0.416666666666667,2,0.0232843137254902,0.0072992700729927,0.0555555555555556,0.0278796771826853,2941562359.8741,0.693147180559945,2,0.120761503222833,0.111111111111111,0.473197445438339
"Wedge-billed Hummingbird",1,0.0526315789473684,0.5,-0.5,1,1,1,1,0.5,2.875,0,0,0.0390946502057613,0.0190237797246558,1677720700.50048,0,1,0.0603807516114164,0.0444444444444444,0.613147192765458
"White-whiskered Hermit",3,0.157894736842105,1.16666666666667,0.0555555555555556,0.375,0.888888888888889,0.888888888888889,0.544331053951817,0.388888888888889,2.1875,0,0,0.0504115226337449,0.034899739782642,419430397.854167,1.09861228866811,3,0.181142254834249,0.177777777777778,0.357667997170195
