"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",2,0.117647058823529,0.833333333333333,-0.0833333333333333,0.388888888888889,0.9375,0.684653196881458,0.9375,1,1.94444444444444,0.00710732054015636,0.00604122245913291,0.0456586826347305,0.0247899159663866,2941562359.8741,0.693147180559945,2,0.111111111111111,0.149251576923887,0.520621228675912
"Bomarea multiflora",3,0.176470588235294,0.676190476190476,-0.107936507936508,0.111111111111111,0.875,0.540061724867322,0.875,1,1.5,0.0643212508884151,0.0707178393745558,0.0606287425149701,0.0361519607843137,419430397.854167,1.09861228866811,3,0.333333333333333,0.22387736538583,0.129630305090749
"Columnea ciliata",2,0.117647058823529,0.533333333333333,-0.233333333333333,0.444444444444444,0.9375,0.684653196881458,0.9375,1,1.94444444444444,0,0,0.0471556886227545,0.028921568627451,2941562359.8741,0.693147180559945,2,0.177777777777778,0.149251576923887,0.275470954453711
"Columnea mastersonii",3,0.176470588235294,0.676190476190476,-0.107936507936508,0.166666666666667,0.875,0.540061724867322,0.875,1,1.5,0.0713574982231699,0.071002132196162,0.0606287425149701,0.0335863377609108,419430397.854167,1.09861228866811,3,0.333333333333333,0.22387736538583,0.129630305090749
"Glossoloma oblongicalyx",1,0.0588235294117647,0.142857142857143,-0.857142857142857,0.777777777777778,1,1,1,1,1.83333333333333,0,0,0.0516467065868263,0.0266968325791855,1677720700.50048,0,1,0.155555555555556,0.0746257884619434,0
"Glossoloma purpureum",3,0.176470588235294,0.676190476190476,-0.107936507936508,0.222222222222222,0.875,0.540061724867322,0.875,1,1.5,0.0713574982231699,0.071002132196162,0.0606287425149701,0.0335863377609108,419430397.854167,1.09861228866811,3,0.333333333333333,0.22387736538583,0.129630305090749
"Guzmania jaramilloi",2,0.117647058823529,0.476190476190476,-0.261904761904762,0.5,0.9375,0.684653196881458,0.9375,1,1.55555555555556,0.0546552949538024,0.051457000710732,0.0583832335329341,0.0315508021390374,2941562359.8741,0.693147180559945,2,0.222222222222222,0.149251576923887,0.185449023415369
"Heliconia burleana",2,0.117647058823529,1.5,0.25,0.555555555555556,0.9375,0.684653196881458,0.9375,1,2.33333333333333,0,0,0.0374251497005988,0.0215119105493437,2941562359.8741,0.693147180559945,2,0.0666666666666667,0.149251576923887,0.814550976584631
"Heliconia impudica",1,0.0588235294117647,0.166666666666667,-0.833333333333333,0.833333333333333,1,1,1,1,1.94444444444444,0,0,0.0486526946107784,0.0251491901108269,1677720700.50048,0,1,0.133333333333333,0.0746257884619434,0.0792177788383982
"Macleania bullata",5,0.294117647058824,1.67619047619048,0.135238095238095,0.0555555555555556,0.75,0.387298334620742,0.75,1,1.38888888888889,0.310589907604833,0.316986496090974,0.0651197604790419,0.0371848739495798,838860790,1.6094379124341,5,0.422222222222222,0.373128942309717,0.250138245286364
"Macleania stricta",2,0.117647058823529,0.366666666666667,-0.316666666666667,0.611111111111111,0.9375,0.684653196881458,0.9375,1,1.55555555555556,0.0793532338308457,0.0830845771144278,0.0583832335329341,0.0321350762527233,2941562359.8741,0.693147180559945,2,0.244444444444444,0.149251576923887,0.0900219310383424
"Mezobromelia capituligera",2,0.117647058823529,0.476190476190476,-0.261904761904762,0.666666666666667,0.9375,0.684653196881458,0.9375,1,1.83333333333333,0,0,0.0516467065868263,0.0315508021390374,2941562359.8741,0.693147180559945,2,0.222222222222222,0.149251576923887,0.185449023415369
"Palicourea acetosoides",1,0.0588235294117647,0.5,-0.5,0.888888888888889,1,1,1,1,2.33333333333333,0,0,0.0374251497005988,0.0215119105493437,1677720700.50048,0,1,0.0444444444444444,0.0746257884619434,0.643792812891978
"Palicourea demissa",6,0.352941176470588,3.7,0.45,0,0.6875,0.338501600193165,0.6875,1,1.5,0.239516702203269,0.224235963041933,0.063622754491018,0.0321350762527233,838860795.708333,1.79175946922805,6,0.377777777777778,0.44775473077166,0.508420065147051
"Palicourea lineata",3,0.176470588235294,1.36666666666667,0.122222222222222,0.277777777777778,0.875,0.540061724867322,0.875,1,1.55555555555556,0.0793532338308457,0.0830845771144278,0.0583832335329341,0.0321350762527233,419430397.854167,1.09861228866811,3,0.266666666666667,0.22387736538583,0.363918275044342
"Pitcairnia sodiroi",1,0.0588235294117647,0.166666666666667,-0.833333333333333,0.944444444444444,1,1,1,1,1.94444444444444,0,0,0.0486526946107784,0.0251491901108269,1677720700.50048,0,1,0.133333333333333,0.0746257884619434,0.0792177788383982
"Psammisia sodiroi",3,0.176470588235294,1.7,0.233333333333333,0.333333333333333,0.875,0.540061724867322,0.875,1,1.83333333333333,0.0223880597014925,0.0223880597014925,0.0501497005988024,0.0271139705882353,419430397.854167,1.09861228866811,3,0.177777777777778,0.22387736538583,0.569377447570222
"Psammisia ulbrichiana",2,0.117647058823529,1.16666666666667,0.0833333333333333,0.722222222222222,0.9375,0.684653196881458,0.9375,1,1.94444444444444,0,0,0.0486526946107784,0.0251491901108269,2941562359.8741,0.693147180559945,2,0.155555555555556,0.149251576923887,0.520621228675912
"Salvia quitensis",1,0.0588235294117647,0.2,-0.8,1,1,1,1,1,1.94444444444444,0,0,0.0471556886227545,0.0247899159663866,1677720700.50048,0,1,0.111111111111111,0.0746257884619434,0.172912524653084
