"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Bomarea pardina",1,0.0666666666666667,1,0,0.714285714285714,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0212765957446809,0.0850212765766501,1
"Centropogon solanifolius",1,0.0666666666666667,0.142857142857143,-0.857142857142857,0.761904761904762,1,1,1,1,1.78947368421053,0,0,0.0477748691099476,0.0257994186046512,1677720700.50048,0,1,0.148936170212766,0.0850212765766501,0
"Columnea ciliata",2,0.133333333333333,0.476190476190476,-0.261904761904762,0.285714285714286,0.928571428571429,0.681385143869247,0.928571428571429,1,1.63157894736842,0.0277777777777778,0.0241004371707208,0.0510471204188482,0.0300211416490486,2941562359.8741,0.693147180559945,2,0.212765957446808,0.1700425531533,0.21771248297321
"Columnea mastersonii",3,0.2,0.726190476190476,-0.0912698412698413,0.0952380952380952,0.857142857142857,0.534522483824849,0.857142857142857,1,1.47368421052632,0.0835748792270532,0.0606434256249299,0.0569371727748691,0.0317531305903399,419430397.854167,1.09861228866811,3,0.297872340425532,0.25506382972995,0.220417944284781
"Columnea strigosa",2,0.133333333333333,0.285714285714286,-0.357142857142857,0.333333333333333,0.928571428571429,0.681385143869247,0.928571428571429,1,1.47368421052632,0.0358695652173913,0.0179352090572806,0.0569371727748691,0.0343992248062015,2941562359.8741,0.693147180559945,2,0.297872340425532,0.1700425531533,0
"Drymonia collegarum",2,0.133333333333333,0.30952380952381,-0.345238095238095,0.380952380952381,0.928571428571429,0.681385143869247,0.928571428571429,1,1.57894736842105,0.0131642512077295,0.00448380226432014,0.0530104712041885,0.0343992248062015,2941562359.8741,0.693147180559945,2,0.276595744680851,0.1700425531533,0.039608889419199
"Drymonia tenuis",1,0.0666666666666667,0.166666666666667,-0.833333333333333,0.80952380952381,1,1,1,1,1.89473684210526,0,0,0.0451570680628272,0.024281805745554,1677720700.50048,0,1,0.127659574468085,0.0850212765766501,0.0792177788383982
"Fuchsia macrostigma",3,0.2,0.452380952380952,-0.182539682539683,0.142857142857143,0.857142857142857,0.534522483824849,0.857142857142857,1,1.36842105263158,0.0701690821256039,0.0727496917385943,0.0608638743455497,0.0396279069767442,419430397.854167,1.09861228866811,3,0.425531914893617,0.25506382972995,0
"Gasteranthus quitensis",2,0.133333333333333,0.342857142857143,-0.328571428571429,0.428571428571429,0.928571428571429,0.681385143869247,0.928571428571429,1,1.47368421052632,0.198671497584541,0.1274520793633,0.0569371727748691,0.0305770887166236,2941562359.8741,0.693147180559945,2,0.25531914893617,0.1700425531533,0.0864562623265419
"Glossoloma oblongicalyx",1,0.0666666666666667,0.25,-0.75,0.857142857142857,1,1,1,1,2.05263157894737,0,0,0.0405759162303665,0.0227224237251974,1677720700.50048,0,1,0.0851063829787234,0.0850212765766501,0.287585625783956
"Glossoloma purpureum",1,0.0666666666666667,0.142857142857143,-0.857142857142857,0.904761904761905,1,1,1,1,1.78947368421053,0,0,0.0477748691099476,0.0257994186046512,1677720700.50048,0,1,0.148936170212766,0.0850212765766501,0
"Guzmania amplectens",3,0.2,0.55952380952381,-0.146825396825397,0.19047619047619,0.857142857142857,0.534522483824849,0.857142857142857,1,1.47368421052632,0.0442028985507246,0.145163098307365,0.0569371727748691,0.0383991346673878,419430397.854167,1.09861228866811,3,0.361702127659574,0.25506382972995,0.0984618516575269
"Guzmania jaramilloi",2,0.133333333333333,1.14285714285714,0.0714285714285714,0.476190476190476,0.928571428571429,0.681385143869247,0.928571428571429,1,1.68421052631579,0,0,0.0490837696335079,0.0266316579144786,2941562359.8741,0.693147180559945,2,0.170212765957447,0.1700425531533,0.5
"Guzmania squarrosa",6,0.4,2.20238095238095,0.200396825396825,0,0.642857142857143,0.327326835353989,0.642857142857143,1,1.21052631578947,0.417995169082126,0.395583454769645,0.0667539267015707,0.0416259527066641,838860795.708333,1.79175946922805,6,0.574468085106383,0.510127659459901,0.22875771225603
"Heliconia griggsiana",2,0.133333333333333,0.533333333333333,-0.233333333333333,0.523809523809524,0.928571428571429,0.681385143869247,0.928571428571429,1,2.10526315789474,0,0,0.0412303664921466,0.0235880398671096,2941562359.8741,0.693147180559945,2,0.170212765957447,0.1700425531533,0.304168745299752
"Macleania stricta",2,0.133333333333333,0.75,-0.125,0.571428571428571,0.928571428571429,0.681385143869247,0.928571428571429,1,2.05263157894737,0,0,0.0405759162303665,0.0296616070185211,2941562359.8741,0.693147180559945,2,0.127659574468085,0.1700425531533,0.465689219337967
"Meriania tomentosa",2,0.133333333333333,1.25,0.125,0.619047619047619,0.928571428571429,0.681385143869247,0.928571428571429,1,2.05263157894737,0,0,0.0405759162303665,0.0227224237251974,2941562359.8741,0.693147180559945,2,0.106382978723404,0.1700425531533,0.643792812891978
"Palicourea acetosoides",1,0.0666666666666667,1,0,0.952380952380952,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0212765957446809,0.0850212765766501,1
"Palicourea demissa",4,0.266666666666667,1.78333333333333,0.195833333333333,0.0476190476190476,0.785714285714286,0.443202630213959,0.785714285714286,1,1.78947368421053,0.0485507246376812,0.0992041250980832,0.0490837696335079,0.0284683239775461,6710885302.00018,1.38629436111989,4,0.276595744680851,0.3400851063066,0.43859390693954
"Psammisia aberrans",2,0.133333333333333,0.416666666666667,-0.291666666666667,0.666666666666667,0.928571428571429,0.681385143869247,0.928571428571429,1,1.63157894736842,0.0219806763285024,0.0128909315099204,0.0510471204188482,0.0305770887166236,2941562359.8741,0.693147180559945,2,0.212765957446808,0.1700425531533,0.183401702311177
"Sarcopera anomala",1,0.0666666666666667,0.2,-0.8,1,1,1,1,1,2.10526315789474,0,0,0.0412303664921466,0.0209007948189579,1677720700.50048,0,1,0.106382978723404,0.0850212765766501,0.172912524653084
"Stromanthe stromanthoides",3,0.2,0.866666666666667,-0.0444444444444444,0.238095238095238,0.857142857142857,0.534522483824849,0.857142857142857,1,1.89473684210526,0.0380434782608696,0.0397937450958413,0.0464659685863874,0.0250176180408739,419430397.854167,1.09861228866811,3,0.234042553191489,0.25506382972995,0.330235055088744
