"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Booted Racket-tail",5,0.227272727272727,2.58333333333333,0.316666666666667,0.214285714285714,0.80952380952381,0.80952380952381,0.402373908081478,0.516666666666667,1.66666666666667,0.075,0.0917874396135266,0.0803858520900322,0.0411960132890366,838860790,1.6094379124341,5,0.259750282304775,0.25531914893617,0.40202867294483
"Brown Inca",6,0.272727272727273,2.83333333333333,0.305555555555556,0.142857142857143,0.761904761904762,0.761904761904762,0.356348322549899,0.472222222222222,1.5,0.0489583333333333,0.188405797101449,0.0868167202572347,0.057889822595705,838860795.708333,1.79175946922805,6,0.31170033876573,0.361702127659574,0.290158297947545
"Buff-tailed Coronet",1,0.0454545454545455,0.5,-0.5,0.642857142857143,1,1,1,0.5,2.58333333333333,0,0,0.0514469453376206,0.0260504201680672,1677720700.50048,0,1,0.0519500564609551,0.0425531914893617,0.613147192765459
"Collared Inca",1,0.0454545454545455,0.166666666666667,-0.833333333333333,0.714285714285714,1,1,1,0.166666666666667,1.75,0,0,0.0787781350482315,0.0391908975979773,1677720700.50048,0,1,0.0519500564609551,0.127659574468085,0
"Green-crowned Woodnymph",3,0.136363636363636,1.08333333333333,0.0277777777777778,0.428571428571429,0.904761904761905,0.904761904761905,0.549169647365276,0.361111111111111,2.16666666666667,0.00520833333333333,0.00483091787439614,0.0683279742765273,0.0362997658079625,419430397.854167,1.09861228866811,3,0.155850169382865,0.191489361702128,0.256885213410317
"Fawn-breasted Brilliant",1,0.0454545454545455,1,0,0.785714285714286,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0519500564609551,0.0212765957446809,1
"Gorgeted Sunangel",4,0.181818181818182,2.16666666666667,0.291666666666667,0.285714285714286,0.857142857142857,0.857142857142857,0.462910049886276,0.541666666666667,1.66666666666667,0.171875,0.159420289855072,0.0836012861736334,0.0425824175824176,6710885302.00018,1.38629436111989,4,0.20780022584382,0.234042553191489,0.408764795176972
"Green-crowned Brilliant",1,0.0454545454545455,0.5,-0.5,0.857142857142857,1,1,1,0.5,2.25,0,0,0.0562700964630225,0.0317460317460318,1677720700.50048,0,1,0.0519500564609551,0.0425531914893617,0.613147192765459
"Green-fronted Lancebill",1,0.0454545454545455,1,0,0.928571428571429,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0519500564609551,0.0212765957446809,1
"Rufous-tailed Hummingbird",1,0.0454545454545455,0.25,-0.75,1,1,1,1,0.25,2.25,0,0,0.0635048231511254,0.0307539682539683,1677720700.50048,0,1,0.0519500564609551,0.0851063829787234,0.226294385530917
"Speckled Hummingbird",2,0.0909090909090909,0.666666666666667,-0.166666666666667,0.571428571428571,0.952380952380952,0.952380952380952,0.690065559342354,0.333333333333333,1.75,0,0,0.0787781350482315,0.0413885180240321,2941562359.8741,0.693147180559945,2,0.10390011292191,0.170212765957447,0.218104291985532
"Stripe-throated Hermit",3,0.136363636363636,1.16666666666667,0.0555555555555556,0.5,0.904761904761905,0.904761904761905,0.549169647365276,0.388888888888889,1.83333333333333,0.0255208333333333,0.0144927536231884,0.0739549839228296,0.0456553755522828,419430397.854167,1.09861228866811,3,0.155850169382865,0.170212765957447,0.324153048786245
"Tawny-bellied Hermit",7,0.318181818181818,3.83333333333333,0.404761904761905,0,0.714285714285714,0.714285714285714,0.31943828249997,0.547619047619048,1.41666666666667,0.1421875,0.101449275362319,0.0916398713826367,0.054673721340388,838860799.928571,1.94591014905531,7,0.363650395226686,0.382978723404255,0.349684743486023
"Violet-tailed Sylph",7,0.318181818181818,2.83333333333333,0.261904761904762,0.0714285714285714,0.714285714285714,0.714285714285714,0.31943828249997,0.404761904761905,1.33333333333333,0.324479166666667,0.304347826086957,0.0964630225080386,0.0602526724975705,838860799.928571,1.94591014905531,7,0.363650395226686,0.425531914893617,0.181967221772768
"White-whiskered Hermit",4,0.181818181818182,1.41666666666667,0.104166666666667,0.357142857142857,0.857142857142857,0.857142857142857,0.462910049886276,0.354166666666667,1.5,0.206770833333333,0.135265700483092,0.090032154340836,0.0492063492063492,6710885302.00018,1.38629436111989,4,0.20780022584382,0.25531914893617,0.204382397588486
