"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Besleria solanoides",6,0.857142857142857,2.25,0.208333333333333,0,0.166666666666667,0.166666666666667,0.166666666666667,1,1,0.727272727272727,0.875,0.132352941176471,0.116161616161616,838860795.708333,1.79175946922805,6,0.783333333333333,0.983684470055324,0
"Columnea mastersonii",2,0.285714285714286,1.5,0.25,0.222222222222222,0.833333333333333,0.645497224367903,0.833333333333333,1,1.88888888888889,0,0,0.0735294117647059,0.0555555555555556,2941562359.8741,0.693147180559945,2,0.15,0.327894823351775,0.781895708014469
"Drymonia teuscheri",1,0.142857142857143,0.166666666666667,-0.833333333333333,0.555555555555556,1,1,1,1,1.44444444444444,0,0,0.102941176470588,0.0681481481481482,1677720700.50048,0,1,0.3,0.163947411675887,0
"Heppiella ulmifolia",1,0.142857142857143,0.25,-0.75,0.666666666666667,1,1,1,1,1.66666666666667,0,0,0.0882352941176471,0.0587484035759898,1677720700.50048,0,1,0.2,0.163947411675887,0.226294385530917
"Meriania tomentosa",2,0.285714285714286,0.75,-0.125,0.333333333333333,0.833333333333333,0.645497224367903,0.833333333333333,1,1.66666666666667,0,0,0.0882352941176471,0.0786324786324786,2941562359.8741,0.693147180559945,2,0.3,0.327894823351775,0.345687124043405
"Palicourea demissa",1,0.142857142857143,0.333333333333333,-0.666666666666667,0.777777777777778,1,1,1,1,1.77777777777778,0,0,0.0808823529411765,0.0574282147315855,1677720700.50048,0,1,0.15,0.163947411675887,0.386852807234542
"Palicourea sodiroi",1,0.142857142857143,0.166666666666667,-0.833333333333333,0.888888888888889,1,1,1,1,1.44444444444444,0,0,0.102941176470588,0.0681481481481482,1677720700.50048,0,1,0.3,0.163947411675887,0
"Psammisia sodiroi",1,0.142857142857143,0.166666666666667,-0.833333333333333,1,1,1,1,1,1.44444444444444,0,0,0.102941176470588,0.0681481481481482,1677720700.50048,0,1,0.3,0.163947411675887,0
"Sarcopera anomala",3,0.428571428571429,0.916666666666667,-0.0277777777777778,0.111111111111111,0.666666666666667,0.471404520791032,0.666666666666667,1,1.22222222222222,0.181818181818182,0.0625,0.117647058823529,0.0982905982905983,419430397.854167,1.09861228866811,3,0.6,0.491842235027662,0.0948086890171943
"Tillandsia complanata",2,0.285714285714286,0.5,-0.25,0.444444444444444,0.833333333333333,0.645497224367903,0.833333333333333,1,1.33333333333333,0.0909090909090909,0.0625,0.110294117647059,0.0912698412698413,2941562359.8741,0.693147180559945,2,0.45,0.327894823351775,0.0905214599276578
