"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Bomarea pardina",1,0.0833333333333333,0.5,-0.5,0.818181818181818,1,1,1,1,2.72727272727273,0,0,0.0573541167066347,0.0289017341040462,1677720700.50048,0,1,0.0689655172413793,0.0949205846702089,0.569323441926607
"Centropogon solanifolius",3,0.25,0.7,-0.1,0.181818181818182,0.818181818181818,0.522232967867094,0.818181818181818,1,1.63636363636364,0.0759803921568628,0.133105802047782,0.102917665867306,0.0561797752808989,419430397.854167,1.09861228866811,3,0.448275862068966,0.284761754010627,0
"Columnea ciliata",4,0.333333333333333,2,0.25,0,0.727272727272727,0.426401432711221,0.727272727272727,1,1.63636363636364,0.0980392156862745,0.0819112627986348,0.0979216626698641,0.0520833333333333,6710885302.00018,1.38629436111989,4,0.379310344827586,0.379682338680836,0.367640169097952
"Columnea strigosa",2,0.166666666666667,0.45,-0.275,0.545454545454545,0.909090909090909,0.674199862463242,0.909090909090909,1,1.72727272727273,0.0416666666666667,0.0204778156996587,0.0969224620303757,0.0467289719626168,2941562359.8741,0.693147180559945,2,0.310344827586207,0.189841169340418,0
"Drymonia tenuis",4,0.333333333333333,1.28333333333333,0.0708333333333333,0.0909090909090909,0.727272727272727,0.426401432711221,0.727272727272727,1,1.45454545454545,0.21078431372549,0.245733788395904,0.105915267785771,0.0581395348837209,6710885302.00018,1.38629436111989,4,0.482758620689655,0.379682338680836,0.12647196618041
"Fuchsia macrostigma",1,0.0833333333333333,0.25,-0.75,0.909090909090909,1,1,1,1,2.09090909090909,0,0,0.0769384492406075,0.0373134328358209,1677720700.50048,0,1,0.137931034482759,0.0949205846702089,0.138646883853214
"Gasteranthus quitensis",3,0.25,1.33333333333333,0.111111111111111,0.272727272727273,0.818181818181818,0.522232967867094,0.818181818181818,1,1.72727272727273,0.264705882352941,0.245733788395904,0.08792965627498,0.045045045045045,419430397.854167,1.09861228866811,3,0.241379310344828,0.284761754010627,0.432932098101469
"Mezobromelia capituligera",3,0.25,1.7,0.233333333333333,0.363636363636364,0.818181818181818,0.522232967867094,0.818181818181818,1,1.81818181818182,0.147058823529412,0.136518771331058,0.0909272581934452,0.0442477876106195,419430397.854167,1.09861228866811,3,0.275862068965517,0.284761754010627,0.474538772819347
"Palicourea acetosoides",2,0.166666666666667,1.2,0.1,0.636363636363636,0.909090909090909,0.674199862463242,0.909090909090909,1,1.90909090909091,0,0,0.0849320543565148,0.0420168067226891,2941562359.8741,0.693147180559945,2,0.206896551724138,0.189841169340418,0.462756426319518
"Palicourea demissa",2,0.166666666666667,1,0,0.727272727272727,0.909090909090909,0.674199862463242,0.909090909090909,1,2.45454545454545,0.147058823529412,0.136518771331058,0.0649480415667466,0.0314465408805031,2941562359.8741,0.693147180559945,2,0.137931034482759,0.189841169340418,0.537243573680482
"Pitcairnia nigra",1,0.0833333333333333,0.5,-0.5,1,1,1,1,1,3.36363636363636,0,0,0.0473621103117506,0.0228310502283105,1677720700.50048,0,1,0.0689655172413793,0.0949205846702089,0.569323441926607
"Renealmia sessilifolia",3,0.25,1.08333333333333,0.0277777777777778,0.454545454545455,0.818181818181818,0.522232967867094,0.818181818181818,1,1.81818181818182,0.0147058823529412,0,0.0859312549960032,0.0510204081632653,419430397.854167,1.09861228866811,3,0.310344827586207,0.284761754010627,0.274752507161686
